name,slug,value,date_of_information,ranking,region
"New Caledonia","new-caledonia","$11,110,000,000","2017 est.","161","Australia - Oceania"
"Maldives","maldives","$10,370,000,000","2019 est.","162","South Asia"
"Guyana","guyana","$10,240,000,000","2019 est.","163","South America"
"Eswatini","eswatini","$9,898,000,000","2019 est.","164","Africa"
"Eritrea","eritrea","$9,702,000,000","2017 est.","165","Africa"
"Suriname","suriname","$9,606,000,000","2019 est.","166","South America"
"Bhutan","bhutan","$9,029,000,000","2019 est.","167","South Asia"
"Burundi","burundi","$8,667,000,000","2019 est.","168","Africa"
"Monaco","monaco","$7,672,000,000","2015 est.","169","Europe"
"Liberia","liberia","$7,049,000,000","2019 est.","170","Africa"
"Isle of Man","isle-of-man","$6,792,000,000","2015 est.","171","Europe"
"Guam","guam","$5,793,000,000","2016 est.","172","Australia - Oceania"
"Lesotho","lesotho","$5,747,000,000","2019 est.","173","Africa"
"Jersey","jersey","$5,569,000,000","2016 est.","174","Europe"
"French Polynesia","french-polynesia","$5,490,000,000","2017 est.","175","Australia - Oceania"
"Djibouti","djibouti","$5,388,000,000","2019 est.","176","Africa"
"Bermuda","bermuda","$5,228,000,000","2019 est.","177","North America"
"Gambia, The","gambia-the","$5,218,000,000","2019 est.","178","Africa"
"Liechtenstein","liechtenstein","$4,978,000,000","2014 est.","179","Europe"
"Timor-Leste","timor-leste","$4,593,000,000","2019 est.","180","East Asia/Southeast Asia"
"Cayman Islands","cayman-islands","$4,591,000,000","2018 est.","181","Central America"
"Barbados","barbados","$4,488,000,000","2019 est.","182","Central America"
"Central African Republic","central-african-republic","$4,483,000,000","2019 est.","183","Africa"
"Aruba","aruba","$4,158,000,000","2017 est.","184","Central America"
"Cabo Verde","cabo-verde","$3,944,000,000","2019 est.","185","Africa"
"Virgin Islands","virgin-islands","$3,872,000,000","2016 est.","186","Central America"
"Curacao","curacao","$3,856,000,000","2019 est.","187","Central America"
"Guinea-Bissau","guinea-bissau","$3,821,000,000","2019 est.","188","Africa"
"Guernsey","guernsey","$3,465,000,000","2015 est.","189","Europe"
"Andorra","andorra","$3,327,000,000","2015 est.","190","Europe"
"Seychelles","seychelles","$2,852,000,000","2019 est.","191","Africa"
"Saint Lucia","saint-lucia","$2,823,000,000","2019 est.","192","Central America"
"Belize","belize","$2,734,000,000","2019 est.","193","Central America"
"Comoros","comoros","$2,603,000,000","2019 est.","194","Africa"
"Greenland","greenland","$2,413,000,000","2015 est.","195","North America"
"Antigua and Barbuda","antigua-and-barbuda","$2,127,000,000","2019 est.","196","Central America"
"Gibraltar","gibraltar","$2,044,000,000","2014 est.","197","Europe"
"San Marino","san-marino","$2,008,000,000","2018 est.","198","Europe"
"Faroe Islands","faroe-islands","$2,001,000,000","2014 est.","199","Europe"
"Grenada","grenada","$1,908,000,000","2019 est.","200","Central America"
"Solomon Islands","solomon-islands","$1,783,000,000","2019 est.","201","Australia - Oceania"
"Sint Maarten","sint-maarten","$1,436,000,000","2018 est.","202","Central America"
"Saint Kitts and Nevis","saint-kitts-and-nevis","$1,396,000,000","2019 est.","203","Central America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","$1,380,000,000","2019 est.","204","Central America"
"Samoa","samoa","$1,285,000,000","2019 est.","205","Australia - Oceania"
"Northern Mariana Islands","northern-mariana-islands","$1,242,000,000","2016 est.","206","Australia - Oceania"
"Turks and Caicos Islands","turks-and-caicos-islands","$1,117,000,000","2019 est.","207","Central America"
"Vanuatu","vanuatu","$945,000,000","2019 est.","208","Australia - Oceania"
"Dominica","dominica","$855,000,000","2019 est.","209","Central America"
"Sao Tome and Principe","sao-tome-and-principe","$853,000,000","2019 est.","210","Africa"
"Tonga","tonga","$667,000,000","2019 est.","211","Australia - Oceania"
"American Samoa","american-samoa","$658,000,000","2016 est.","212","Australia - Oceania"
"Saint Martin","saint-martin","$561,500,000","2005 est.","213","Central America"
"British Virgin Islands","british-virgin-islands","$500,000,000","2017 est.","214","Central America"
"Micronesia, Federated States of","micronesia-federated-states-of","$390,000,000","2018 est.","215","Australia - Oceania"
"Palau","palau","$316,000,000","2019 est.","216","Australia - Oceania"
"Cook Islands","cook-islands","$299,900,000","2016 est.","217","Australia - Oceania"
"Kiribati","kiribati","$267,000,000","2019 est.","218","Australia - Oceania"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","$261,300,000","2015 est.","219","North America"
"Marshall Islands","marshall-islands","$227,000,000","2018 est.","220","Australia - Oceania"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","$206,400,000","2015 est.","221","South America"
"Anguilla","anguilla","$175,400,000","2009 est.","222","Central America"
"Nauru","nauru","$145,000,000","2019 est.","223","Australia - Oceania"
"Wallis and Futuna","wallis-and-futuna","$60,000,000","2004 est.","224","Australia - Oceania"
"Tuvalu","tuvalu","$49,000,000","2019 est.","225","Australia - Oceania"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","$31,100,000","2009 est.","226","Africa"
"Niue","niue","$10,010,000","2003 est.","227","Australia - Oceania"
"Tokelau","tokelau","$7,711,583","2017 est.","228","Australia - Oceania"
