name,slug,value,date_of_information,ranking,region
"Spain","spain","$69,410,000,000","31 December 2017 est.","32","Europe"
"Australia","australia","$66,580,000,000","31 December 2017 est.","33","Australia - Oceania"
"Norway","norway","$65,920,000,000","31 December 2017 est.","34","Europe"
"Peru","peru","$63,830,000,000","31 December 2017 est.","35","South America"
"Sweden","sweden","$62,220,000,000","31 December 2017 est.","36","Europe"
"Lebanon","lebanon","$55,420,000,000","31 December 2017 est.","37","Middle East"
"Argentina","argentina","$55,330,000,000","31 December 2017 est.","38","South America"
"South Africa","south-africa","$50,720,000,000","31 December 2017 est.","39","Africa"
"Vietnam","vietnam","$49,500,000,000","31 December 2017 est.","40","East Asia/Southeast Asia"
"Iraq","iraq","$48,880,000,000","31 December 2017 est.","41","Middle East"
"Colombia","colombia","$47,130,000,000","31 December 2017 est.","42","South America"
"Romania","romania","$44,430,000,000","31 December 2017 est.","43","Europe"
"Chile","chile","$38,980,000,000","31 December 2017 est.","44","South America"
"Nigeria","nigeria","$38,770,000,000","31 December 2017 est.","45","Africa"
"Netherlands","netherlands","$38,440,000,000","31 December 2017 est.","46","Europe"
"Egypt","egypt","$35,890,000,000","31 December 2017 est.","47","Africa"
"Kuwait","kuwait","$33,700,000,000","31 December 2017 est.","48","Middle East"
"Bangladesh","bangladesh","$33,420,000,000","31 December 2017 est.","49","South Asia"
"Kazakhstan","kazakhstan","$30,750,000,000","31 December 2017 est.","50","Central Asia"
"Bulgaria","bulgaria","$28,380,000,000","31 December 2017 est.","51","Europe"
"Hungary","hungary","$28,000,000,000","31 December 2017 est.","52","Europe"
"Morocco","morocco","$26,270,000,000","31 December 2017 est.","53","Africa"
"Belgium","belgium","$26,160,000,000","31 December 2017 est.","54","Europe"
"Portugal","portugal","$26,110,000,000","31 December 2017 est.","55","Europe"
"Turkmenistan","turkmenistan","$24,910,000,000","31 December 2017 est.","56","Central Asia"
"Austria","austria","$21,570,000,000","31 December 2017 est.","57","Europe"
"New Zealand","new-zealand","$20,680,000,000","31 December 2017 est.","58","Australia - Oceania"
"Macau","macau","$20,170,000,000","31 December 2017 est.","59","East Asia/Southeast Asia"
"Croatia","croatia","$18,820,000,000","31 December 2017 est.","60","Europe"
"Ukraine","ukraine","$18,810,000,000","31 December 2017 est.","61","Europe"
"Pakistan","pakistan","$18,460,000,000","31 December 2017 est.","62","South Asia"
"Angola","angola","$17,290,000,000","31 December 2017 est.","63","Africa"
"Oman","oman","$16,090,000,000","31 December 2017 est.","64","Middle East"
"Uzbekistan","uzbekistan","$16,000,000,000","31 December 2017 est.","65","Central Asia"
"Uruguay","uruguay","$15,960,000,000","31 December 2017 est.","66","South America"
"Jordan","jordan","$15,560,000,000","31 December 2017 est.","67","Middle East"
"Qatar","qatar","$15,010,000,000","31 December 2017 est.","68","Middle East"
"Cambodia","cambodia","$12,200,000,000","31 December 2017 est.","69","East Asia/Southeast Asia"
"Serbia","serbia","$11,910,000,000","31 December 2017 est.","70","Europe"
"Guatemala","guatemala","$11,770,000,000","31 December 2017 est.","71","Central America"
"Cuba","cuba","$11,350,000,000","31 December 2017 est.","72","Central America"
"Finland","finland","$10,510,000,000","31 December 2017 est.","73","Europe"
"Bolivia","bolivia","$10,260,000,000","31 December 2017 est.","74","South America"
"Venezuela","venezuela","$9,661,000,000","31 December 2017 est.","75","South America"
"Nepal","nepal","$9,091,000,000","31 December 2017 est.","76","South Asia"
"Trinidad and Tobago","trinidad-and-tobago","$8,892,000,000","31 December 2017 est.","77","Central America"
"Sri Lanka","sri-lanka","$7,959,000,000","31 December 2017 est.","78","South Asia"
"Paraguay","paraguay","$7,877,000,000","31 December 2017 est.","79","South America"
"Greece","greece","$7,807,000,000","31 December 2017 est.","80","Europe"
"Ghana","ghana","$7,555,000,000","31 December 2017 est.","81","Africa"
"Botswana","botswana","$7,491,000,000","31 December 2017 est.","82","Africa"
"Kenya","kenya","$7,354,000,000","31 December 2017 est.","83","Africa"
"Belarus","belarus","$7,315,000,000","31 December 2017 est.","84","Europe"
"Afghanistan","afghanistan","$7,187,000,000","31 December 2017 est.","85","South Asia"
"Costa Rica","costa-rica","$7,150,000,000","31 December 2017 est.","86","Central America"
"Dominican Republic","dominican-republic","$6,873,000,000","31 December 2017 est.","87","Central America"
"Azerbaijan","azerbaijan","$6,681,000,000","31 December 2017 est.","88","Middle East"
"Iceland","iceland","$6,567,000,000","31 December 2017 est.","89","Europe"
"Bosnia and Herzegovina","bosnia-and-herzegovina","$6,474,000,000","31 December 2017 est.","90","Europe"
"Cote d'Ivoire","cote-divoire","$6,257,000,000","31 December 2017 est.","91","Africa"
"Mauritius","mauritius","$5,984,000,000","31 December 2017 est.","92","Africa"
"Tunisia","tunisia","$5,594,000,000","31 December 2017 est.","93","Africa"
"Tanzania","tanzania","$5,301,000,000","31 December 2017 est.","94","Africa"
"Burma","burma","$4,924,000,000","31 December 2017 est.","95","East Asia/Southeast Asia"
"Honduras","honduras","$4,708,000,000","31 December 2017 est.","96","Central America"
"Latvia","latvia","$4,614,000,000","31 December 2017 est.","97","Europe"
"Lithuania","lithuania","$4,450,000,000","31 December 2017 est.","98","Europe"
"Ireland","ireland","$4,412,000,000","31 December 2017 est.","99","Europe"
"Jamaica","jamaica","$3,781,000,000","31 December 2017 est.","100","Central America"
"Uganda","uganda","$3,654,000,000","31 December 2017 est.","101","Africa"
"Slovakia","slovakia","$3,622,000,000","31 December 2017 est.","102","Europe"
"Albania","albania","$3,590,000,000","31 December 2017 est.","103","Europe"
"El Salvador","el-salvador","$3,567,000,000","31 December 2017 est.","104","Central America"
"Brunei","brunei","$3,488,000,000","31 December 2017 est.","105","East Asia/Southeast Asia"
"Mozambique","mozambique","$3,361,000,000","31 December 2017 est.","106","Africa"
"Cameroon","cameroon","$3,235,000,000","31 December 2017 est.","107","Africa"
"Georgia","georgia","$3,039,000,000","31 December 2017 est.","108","Middle East"
"Mongolia","mongolia","$3,016,000,000","31 December 2017 est.","109","East Asia/Southeast Asia"
"Ethiopia","ethiopia","$3,013,000,000","31 December 2017 est.","110","Africa"
"Moldova","moldova","$2,803,000,000","31 December 2017 est.","111","Europe"
"Nicaragua","nicaragua","$2,758,000,000","31 December 2017 est.","113","Central America"
"Panama","panama","$2,703,000,000","31 December 2017 est.","114","Central America"
"Namibia","namibia","$2,432,000,000","31 December 2017 est.","115","Africa"
"Ecuador","ecuador","$2,395,000,000","31 December 2017 est.","116","South America"
"Haiti","haiti","$2,361,000,000","31 December 2017 est.","117","Central America"
"Bahrain","bahrain","$2,349,000,000","31 December 2017 est.","118","Middle East"
"Armenia","armenia","$2,314,000,000","31 December 2017 est.","119","Middle East"
"Kyrgyzstan","kyrgyzstan","$2,177,000,000","31 December 2017 est.","120","Central Asia"
"Zambia","zambia","$2,082,000,000","31 December 2017 est.","121","Africa"
"Senegal","senegal","$1,827,000,000","31 December 2017 est.","122","Africa"
"Papua New Guinea","papua-new-guinea","$1,735,000,000","31 December 2017 est.","123","East Asia/Southeast Asia"
"Madagascar","madagascar","$1,600,000,000","31 December 2017 est.","124","Africa"
"Bahamas, The","bahamas-the","$1,522,000,000","31 December 2017 est.","125","Central America"
"Niger","niger","$1,314,000,000","31 December 2017 est.","126","Africa"
"Tajikistan","tajikistan","$1,292,000,000","31 December 2017 est.","127","Central Asia"
"Laos","laos","$1,270,000,000","31 December 2017 est.","128","East Asia/Southeast Asia"
"Bhutan","bhutan","$1,206,000,000","31 December 2017 est.","129","South Asia"
"Fiji","fiji","$1,116,000,000","31 December 2017 est.","130","Australia - Oceania"
"Montenegro","montenegro","$1,077,000,000","31 December 2017 est.","131","Europe"
"Rwanda","rwanda","$997,600,000","31 December 2017 est.","132","Africa"
"Gabon","gabon","$981,600,000","31 December 2017 est.","133","Africa"
"Aruba","aruba","$921,800,000","31 December 2017 est.","134","Central America"
"Slovenia","slovenia","$889,900,000","31 December 2017 est.","135","Europe"
"Cyprus","cyprus","$888,200,000","31 December 2017 est.","136","Europe"
"Luxembourg","luxembourg","$878,000,000","31 December 2017 est.","137","Europe"
"Mauritania","mauritania","$875,000,000","31 December 2017 est.","138","Africa"
"Malta","malta","$833,000,000","31 December 2017 est.","139","Europe"
"Malawi","malawi","$780,200,000","31 December 2017 est.","140","Africa"
"Benin","benin","$698,900,000","31 December 2017 est.","141","Africa"
"Kosovo","kosovo","$683,900,000","31 December 2016 est.","142","Europe"
"Lesotho","lesotho","$657,700,000","31 December 2017 est.","143","Africa"
"Mali","mali","$647,800,000","31 December 2017 est.","144","Africa"
"Cabo Verde","cabo-verde","$617,400,000","31 December 2017 est.","145","Africa"
"Guyana","guyana","$565,400,000","31 December 2017 est.","146","South America"
"Eswatini","eswatini","$563,100,000","31 December 2017 est.","147","Africa"
"Djibouti","djibouti","$547,700,000","31 December 2017 est.","148","Africa"
"Seychelles","seychelles","$545,200,000","31 December 2017 est.","149","Africa"
"Timor-Leste","timor-leste","$544,400,000","31 December 2017 est.","150","East Asia/Southeast Asia"
"Congo, Republic of the","congo-republic-of-the","$505,700,000","31 December 2017 est.","151","Africa"
"Sierra Leone","sierra-leone","$478,000,000","31 December 2017 est.","152","Africa"
"Maldives","maldives","$477,900,000","31 December 2016 est.","153","South Asia"
"Liberia","liberia","$459,800,000","31 December 2017 est.","154","Africa"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","$457,500,000","31 December 2017 est.","155","Africa"
"Gaza Strip","gaza-strip","$446,300,000","31 December 2017 est.","156","Middle East"
"Zimbabwe","zimbabwe","$431,800,000","31 December 2017 est.","157","Africa"
"Suriname","suriname","$424,400,000","31 December 2017 est.","158","South America"
"Syria","syria","$407,300,000","31 December 2017 est.","159","Middle East"
"Vanuatu","vanuatu","$395,100,000","31 December 2017 est.","160","Australia - Oceania"
"San Marino","san-marino","$392,000,000","2014 est.","161","Europe"
"Saint Kitts and Nevis","saint-kitts-and-nevis","$365,100,000","31 December 2017 est.","162","Central America"
"Guinea-Bissau","guinea-bissau","$356,400,000","31 December 2017 est.","163","Africa"
"Estonia","estonia","$345,000,000","31 December 2017 est.","164","Europe"
"Guinea","guinea","$331,800,000","31 December 2017 est.","165","Africa"
"Saint Lucia","saint-lucia","$321,800,000","31 December 2017 est.","166","Central America"
"Belize","belize","$312,100,000","31 December 2017 est.","167","Central America"
"Central African Republic","central-african-republic","$304,300,000","31 December 2017 est.","168","Africa"
"Barbados","barbados","$264,500,000","31 December 2017 est.","169","Central America"
"Yemen","yemen","$245,400,000","31 December 2017 est.","170","Middle East"
"Eritrea","eritrea","$236,700,000","31 December 2017 est.","171","Africa"
"Dominica","dominica","$212,300,000","31 December 2017 est.","172","Central America"
"Comoros","comoros","$208,000,000","31 December 2017 est.","173","Africa"
"Micronesia, Federated States of","micronesia-federated-states-of","$203,700,000","31 December 2017 est.","174","Australia - Oceania"
"Grenada","grenada","$199,100,000","31 December 2017 est.","175","Central America"
"Tonga","tonga","$198,500,000","31 December 2017 est.","176","Australia - Oceania"
"Sudan","sudan","$198,000,000","31 December 2017 est.","177","Africa"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","$182,100,000","31 December 2017 est.","178","Central America"
"Gambia, The","gambia-the","$170,000,000","31 December 2017 est.","179","Africa"
"Samoa","samoa","$133,000,000","31 December 2017 est.","180","Australia - Oceania"
"Burundi","burundi","$97,400,000","31 December 2017 est.","181","Africa"
"Togo","togo","$77,800,000","31 December 2017 est.","182","Africa"
"Anguilla","anguilla","$76,380,000","31 December 2017 est.","183","Central America"
"South Sudan","south-sudan","$73,000,000","31 December 2016 est.","184","Africa"
"Sao Tome and Principe","sao-tome-and-principe","$58,950,000","31 December 2017 est.","185","Africa"
"Burkina Faso","burkina-faso","$49,000,000","31 December 2017 est.","186","Africa"
"Montserrat","montserrat","$47,580,000","31 December 2017 est.","187","Central America"
"Equatorial Guinea","equatorial-guinea","$45,500,000","31 December 2017 est.","188","Africa"
"Somalia","somalia","$30,450,000","2014 est.","189","Africa"
"Chad","chad","$22,900,000","31 December 2017 est.","190","Africa"
"Curacao","curacao","$0","31 December 2017 est.","191","Central America"
"Kiribati","kiribati","$0","31 December 2017 est.","192","Australia - Oceania"
"Palau","palau","$0","31 December 2017 est.","193","Australia - Oceania"
"Solomon Islands","solomon-islands","$0","31 December 2017 est.","194","Australia - Oceania"
"West Bank","west-bank","$0","31 December 2017 est.","195","Middle East"
