name,slug,value,date_of_information,ranking,region
"Wallis and Futuna","wallis-and-futuna","80.45","","45","Australia - Oceania"
"United States","united-states","80.43","","46","North America"
"Saint Barthelemy","saint-barthelemy","80.36","","47","Central America"
"Saint Martin","saint-martin","80.36","","48","Central America"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","80.25","","49","Africa"
"Gibraltar","gibraltar","80.20","","50","Europe"
"Virgin Islands","virgin-islands","80.05","","51","Central America"
"Bahrain","bahrain","79.67","","52","Middle East"
"Qatar","qatar","79.58","","53","Middle East"
"Chile","chile","79.57","","54","South America"
"Cyprus","cyprus","79.51","","55","Europe"
"Czechia","czechia","79.50","","56","Europe"
"Panama","panama","79.47","","57","Central America"
"British Virgin Islands","british-virgin-islands","79.44","","58","Central America"
"Costa Rica","costa-rica","79.41","","59","Central America"
"Cuba","cuba","79.41","","60","Central America"
"United Arab Emirates","united-arab-emirates","79.37","","61","Middle East"
"Albania","albania","79.23","","62","Europe"
"Curacao","curacao","79.19","","63","Central America"
"Sint Maarten","sint-maarten","79.03","","64","Central America"
"Kuwait","kuwait","78.90","","65","Middle East"
"Saint Lucia","saint-lucia","78.71","","66","Central America"
"New Caledonia","new-caledonia","78.59","","67","Australia - Oceania"
"Lebanon","lebanon","78.53","","68","Middle East"
"Poland","poland","78.53","","69","Europe"
"Barbados","barbados","78.31","","70","Central America"
"French Polynesia","french-polynesia","78.19","","71","Australia - Oceania"
"Uruguay","uruguay","78.19","","72","South America"
"Brunei","brunei","78.14","","73","East Asia/Southeast Asia"
"Paraguay","paraguay","78.13","","74","South America"
"Argentina","argentina","78.07","","75","South America"
"Slovakia","slovakia","78.07","","76","Europe"
"Dominica","dominica","77.96","","77","Central America"
"Algeria","algeria","77.79","","78","Africa"
"Aruba","aruba","77.76","","79","Central America"
"Ecuador","ecuador","77.76","","80","South America"
"Sri Lanka","sri-lanka","77.75","","81","South Asia"
"Bosnia and Herzegovina","bosnia-and-herzegovina","77.74","","82","Europe"
"Estonia","estonia","77.63","","83","Europe"
"Antigua and Barbuda","antigua-and-barbuda","77.55","","84","Central America"
"Montenegro","montenegro","77.51","","85","Europe"
"Thailand","thailand","77.41","","86","East Asia/Southeast Asia"
"Tonga","tonga","77.29","","87","Australia - Oceania"
"Georgia","georgia","77.25","","88","Middle East"
"Guam","guam","77.25","","89","Australia - Oceania"
"Croatia","croatia","76.97","","90","Europe"
"Hungary","hungary","76.95","","91","Europe"
"Mexico","mexico","76.94","","92","North America"
"Libya","libya","76.93","","93","Africa"
"Colombia","colombia","76.91","","94","South America"
"Cook Islands","cook-islands","76.89","","95","Australia - Oceania"
"Saint Kitts and Nevis","saint-kitts-and-nevis","76.83","","96","Central America"
"Mauritius","mauritius","76.70","","97","Africa"
"Maldives","maldives","76.69","","98","South Asia"
"Oman","oman","76.64","","99","Middle East"
"Tunisia","tunisia","76.57","","101","Africa"
"Serbia","serbia","76.56","","102","Europe"
"Solomon Islands","solomon-islands","76.45","","103","Australia - Oceania"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","76.43","","104","Central America"
"Saudi Arabia","saudi-arabia","76.40","","105","Middle East"
"Northern Mariana Islands","northern-mariana-islands","76.33","","106","Australia - Oceania"
"China","china","76.31","","107","East Asia/Southeast Asia"
"Romania","romania","76.30","","108","Europe"
"West Bank","west-bank","76.12","","109","Middle East"
"Turkey","turkey","75.96","","110","Middle East"
"Bahamas, The","bahamas-the","75.87","","111","Central America"
"Malaysia","malaysia","75.87","","112","East Asia/Southeast Asia"
"Armenia","armenia","75.86","","113","Middle East"
"Seychelles","seychelles","75.84","","114","Africa"
"Jordan","jordan","75.75","","115","Middle East"
"Latvia","latvia","75.65","","116","Europe"
"Lithuania","lithuania","75.61","","117","Europe"
"Belize","belize","75.56","","118","Central America"
"Jamaica","jamaica","75.49","","119","Central America"
"Montserrat","montserrat","75.49","","120","Central America"
"Grenada","grenada","75.48","","121","Central America"
"Bulgaria","bulgaria","75.30","","122","Europe"
"Vietnam","vietnam","75.25","","123","East Asia/Southeast Asia"
"Gaza Strip","gaza-strip","75.14","","124","Middle East"
"El Salvador","el-salvador","75.11","","125","Central America"
"American Samoa","american-samoa","75.06","","126","Australia - Oceania"
"Iran","iran","75.06","","127","Middle East"
"Uzbekistan","uzbekistan","75.03","","128","Central Asia"
"Brazil","brazil","74.98","","129","South America"
"Peru","peru","74.96","","130","South America"
"Samoa","samoa","74.92","","131","Australia - Oceania"
"Trinidad and Tobago","trinidad-and-tobago","74.92","","132","Central America"
"Honduras","honduras","74.90","","133","Central America"
"Vanuatu","vanuatu","74.87","","134","Australia - Oceania"
"Nicaragua","nicaragua","74.51","","135","Central America"
"Bangladesh","bangladesh","74.43","","136","South Asia"
"Marshall Islands","marshall-islands","74.38","","137","Australia - Oceania"
"Palau","palau","74.38","","138","Australia - Oceania"
"Micronesia, Federated States of","micronesia-federated-states-of","74.17","","139","Australia - Oceania"
"Belarus","belarus","74.01","","140","Europe"
"Egypt","egypt","74.01","","141","Africa"
"Syria","syria","74.01","","142","Middle East"
"Fiji","fiji","74.00","","143","Australia - Oceania"
"Azerbaijan","azerbaijan","73.88","","144","Middle East"
"Greenland","greenland","73.71","","145","North America"
"Suriname","suriname","73.57","","146","South America"
"Morocco","morocco","73.56","","147","Africa"
"Cabo Verde","cabo-verde","73.47","","148","Africa"
"Ukraine","ukraine","73.18","","149","Europe"
"Kosovo","kosovo","72.99","","150","Europe"
"Iraq","iraq","72.90","","151","Middle East"
"Indonesia","indonesia","72.82","","152","East Asia/Southeast Asia"
"Guatemala","guatemala","72.63","","153","Central America"
"Dominican Republic","dominican-republic","72.28","","154","Central America"
"Kazakhstan","kazakhstan","72.25","","155","Central Asia"
"Venezuela","venezuela","72.22","","156","South America"
"Malawi","malawi","72.16","","157","Africa"
"Moldova","moldova","72.16","","158","Europe"
"Russia","russia","72.16","","159","Central Asia"
"Nepal","nepal","72.12","","160","South Asia"
"Kyrgyzstan","kyrgyzstan","72.07","","161","Central Asia"
"Korea, North","korea-north","71.65","","162","East Asia/Southeast Asia"
"Guyana","guyana","71.59","","163","South America"
"Turkmenistan","turkmenistan","71.54","","164","Central Asia"
"Bhutan","bhutan","71.50","","165","South Asia"
"Mongolia","mongolia","71.08","","166","East Asia/Southeast Asia"
"Togo","togo","70.99","","167","Africa"
"Bolivia","bolivia","70.70","","168","South America"
"Philippines","philippines","70.32","","169","East Asia/Southeast Asia"
"India","india","70.03","","170","South Asia"
"Tanzania","tanzania","69.90","","171","Africa"
"Papua New Guinea","papua-new-guinea","69.86","","172","East Asia/Southeast Asia"
"Burma","burma","69.62","","173","East Asia/Southeast Asia"
"Timor-Leste","timor-leste","69.62","","174","East Asia/Southeast Asia"
"Gabon","gabon","69.37","","175","Africa"
"Pakistan","pakistan","69.37","","176","South Asia"
"Kenya","kenya","69.32","","177","Africa"
"Tajikistan","tajikistan","69.06","","178","Central Asia"
"Ghana","ghana","69.01","","179","Africa"
"Uganda","uganda","68.58","","180","Africa"
"Tuvalu","tuvalu","68.07","","181","Australia - Oceania"
"Ethiopia","ethiopia","67.90","","182","Africa"
"Madagascar","madagascar","67.86","","183","Africa"
"Nauru","nauru","67.62","","184","Australia - Oceania"
"Kiribati","kiribati","67.59","","185","Australia - Oceania"
"Yemen","yemen","67.18","","186","Middle East"
"Burundi","burundi","67.07","","187","Africa"
"Comoros","comoros","66.90","","188","Africa"
"Sudan","sudan","66.79","","189","Africa"
"Sao Tome and Principe","sao-tome-and-principe","66.72","","190","Africa"
"Eritrea","eritrea","66.51","","191","Africa"
"Equatorial Guinea","equatorial-guinea","66.35","","192","Africa"
"Cambodia","cambodia","66.27","","193","East Asia/Southeast Asia"
"Gambia, The","gambia-the","66.15","","194","Africa"
"Laos","laos","66.00","","195","East Asia/Southeast Asia"
"Zambia","zambia","65.92","","196","Africa"
"Namibia","namibia","65.87","","197","Africa"
"Haiti","haiti","65.61","","198","Central America"
"Rwanda","rwanda","65.48","","199","Africa"
"Botswana","botswana","65.24","","200","Africa"
"Liberia","liberia","65.10","","201","Africa"
"South Africa","south-africa","65.04","","202","Africa"
"Djibouti","djibouti","65.00","","203","Africa"
"Mauritania","mauritania","64.86","","204","Africa"
"Senegal","senegal","63.83","","205","Africa"
"Guinea","guinea","63.53","","206","Africa"
"Guinea-Bissau","guinea-bissau","63.26","","207","Africa"
"Burkina Faso","burkina-faso","63.06","","208","Africa"
"Zimbabwe","zimbabwe","62.83","","209","Africa"
"Cameroon","cameroon","62.79","","210","Africa"
"Mali","mali","62.01","","211","Africa"
"Benin","benin","61.82","","212","Africa"
"Cote d'Ivoire","cote-divoire","61.80","","213","Africa"
"Angola","angola","61.71","","214","Africa"
"Congo, Republic of the","congo-republic-of-the","61.69","","215","Africa"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","61.43","","216","Africa"
"Nigeria","nigeria","60.87","","217","Africa"
"Sierra Leone","sierra-leone","60.19","","218","Africa"
"Niger","niger","59.70","","219","Africa"
"Eswatini","eswatini","59.13","","220","Africa"
"Lesotho","lesotho","58.90","","221","Africa"
"Chad","chad","58.73","","222","Africa"
"South Sudan","south-sudan","58.60","","223","Africa"
"Mozambique","mozambique","56.49","","224","Africa"
"Somalia","somalia","55.32","","225","Africa"
"Central African Republic","central-african-republic","55.07","","226","Africa"
"Afghanistan","afghanistan","53.25","","227","South Asia"
