name,slug,value,date_of_information,ranking,region
"Kuwait","kuwait","0","2015 est.","148","Middle East"
"Laos","laos","0","2015 est.","149","East Asia/Southeast Asia"
"Latvia","latvia","0","2017 est.","150","Europe"
"Lebanon","lebanon","0","2015 est.","151","Middle East"
"Lesotho","lesotho","0","2015 est.","152","Africa"
"Liberia","liberia","0","2015 est.","153","Africa"
"Libya","libya","0","2015 est.","154","Africa"
"Luxembourg","luxembourg","0","2017 est.","155","Europe"
"Macau","macau","0","2015 est.","156","East Asia/Southeast Asia"
"Madagascar","madagascar","0","2015 est.","158","Africa"
"Malawi","malawi","0","2015 est.","159","Africa"
"Maldives","maldives","0","2015 est.","160","South Asia"
"Mali","mali","0","2015 est.","161","Africa"
"Malta","malta","0","2015 est.","162","Europe"
"Marshall Islands","marshall-islands","0","2015 est.","163","Australia - Oceania"
"Mauritania","mauritania","0","2015 est.","164","Africa"
"Mauritius","mauritius","0","2015 est.","165","Africa"
"Mexico","mexico","0","2017 est.","166","North America"
"Micronesia, Federated States of","micronesia-federated-states-of","0","2014","167","Australia - Oceania"
"Mongolia","mongolia","0","2015 est.","168","East Asia/Southeast Asia"
"Montenegro","montenegro","0","2015 est.","169","Europe"
"Montserrat","montserrat","0","2015 est.","170","Central America"
"Mozambique","mozambique","0","2015 est.","171","Africa"
"Namibia","namibia","0","2015 est.","172","Africa"
"Nauru","nauru","0","2015 est.","173","Australia - Oceania"
"Nepal","nepal","0","2015 est.","174","South Asia"
"New Caledonia","new-caledonia","0","2015 est.","175","Australia - Oceania"
"Niger","niger","0","2015 est.","176","Africa"
"Nigeria","nigeria","0","2015 est.","177","Africa"
"Niue","niue","0","2015 est.","178","Australia - Oceania"
"Oman","oman","0","2015 est.","179","Middle East"
"Panama","panama","0","2015 est.","180","Central America"
"Paraguay","paraguay","0","2015 est.","181","South America"
"Puerto Rico","puerto-rico","0","2015 est.","182","Central America"
"Qatar","qatar","0","2015 est.","183","Middle East"
"Rwanda","rwanda","0","2015 est.","184","Africa"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","0","2015 est.","185","Africa"
"Saint Kitts and Nevis","saint-kitts-and-nevis","0","2015 est.","186","Central America"
"Saint Lucia","saint-lucia","0","2015 est.","187","Central America"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","0","2015 est.","188","North America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","0","2015 est.","189","Central America"
"Samoa","samoa","0","2015 est.","190","Australia - Oceania"
"Sao Tome and Principe","sao-tome-and-principe","0","2015 est.","191","Africa"
"Saudi Arabia","saudi-arabia","0","2015 est.","192","Middle East"
"Seychelles","seychelles","0","2015 est.","193","Africa"
"Sierra Leone","sierra-leone","0","2015 est.","194","Africa"
"Sint Maarten","sint-maarten","0","2015 est.","195","Central America"
"Slovenia","slovenia","0","2017 est.","196","Europe"
"Solomon Islands","solomon-islands","0","2015 est.","197","Australia - Oceania"
"Somalia","somalia","0","2015 est.","198","Africa"
"South Sudan","south-sudan","0","2015 est.","199","Africa"
"Svalbard","svalbard","0","2012 est.","200","Europe"
"Tajikistan","tajikistan","0","2015 est.","201","Central Asia"
"Tanzania","tanzania","0","2015 est.","202","Africa"
"Timor-Leste","timor-leste","0","2015 est.","203","East Asia/Southeast Asia"
"Togo","togo","0","2015 est.","204","Africa"
"Tonga","tonga","0","2015 est.","205","Australia - Oceania"
"Turkmenistan","turkmenistan","0","2015 est.","206","Central Asia"
"Turks and Caicos Islands","turks-and-caicos-islands","0","2015 est.","207","Central America"
"Tuvalu","tuvalu","0","2014 est.","208","Australia - Oceania"
"Uganda","uganda","0","2015 est.","209","Africa"
"United Arab Emirates","united-arab-emirates","0","2015 est.","210","Middle East"
"Vanuatu","vanuatu","0","2015 est.","211","Australia - Oceania"
"Venezuela","venezuela","0","2015 est.","212","South America"
"Vietnam","vietnam","0","2015 est.","213","East Asia/Southeast Asia"
"Virgin Islands","virgin-islands","0","2015 est.","214","Central America"
"West Bank","west-bank","0","2015 est.","215","Middle East"
"Yemen","yemen","0","2015 est.","216","Middle East"
"Zimbabwe","zimbabwe","0","2015 est.","217","Africa"
