name,slug,value,date_of_information,ranking,region
"Sao Tome and Principe","sao-tome-and-principe","17","","148","Africa"
"Montenegro","montenegro","16","","149","Europe"
"Sudan","sudan","15","","150","Africa"
"Namibia","namibia","14","","151","Africa"
"Samoa","samoa","12","","152","Australia - Oceania"
"Congo, Republic of the","congo-republic-of-the","11","","153","Africa"
"Ethiopia","ethiopia","11","","154","Africa"
"Costa Rica","costa-rica","10","","155","Central America"
"Suriname","suriname","10","","156","South America"
"Eritrea","eritrea","9","","157","Africa"
"Slovenia","slovenia","9","","158","Europe"
"Gambia, The","gambia-the","8","","159","Africa"
"Greenland","greenland","8","","160","North America"
"Guatemala","guatemala","8","","161","Central America"
"Guinea-Bissau","guinea-bissau","8","","162","Africa"
"Benin","benin","6","","163","Africa"
"Grenada","grenada","6","","164","Central America"
"Mauritania","mauritania","5","","165","Africa"
"Nauru","nauru","5","","166","Australia - Oceania"
"Nicaragua","nicaragua","5","","167","Central America"
"Belarus","belarus","4","","168","Europe"
"Haiti","haiti","4","","169","Central America"
"Somalia","somalia","4","","170","Africa"
"French Southern and Antarctic Lands","french-southern-and-antarctic-lands","3","","171","Antarctica"
"Guam","guam","3","","172","Australia - Oceania"
"Turks and Caicos Islands","turks-and-caicos-islands","3","","173","Central America"
"Anguilla","anguilla","2","","174","Central America"
"El Salvador","el-salvador","2","","175","Central America"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","2","","176","South America"
"Guinea","guinea","2","","177","Africa"
"Hungary","hungary","1","","178","Europe"
"Laos","laos","1","","179","East Asia/Southeast Asia"
"Macau","macau","1","","180","East Asia/Southeast Asia"
"Niger","niger","1","","181","Africa"
"Northern Mariana Islands","northern-mariana-islands","1","","182","Australia - Oceania"
"Timor-Leste","timor-leste","1","","183","East Asia/Southeast Asia"
"Uganda","uganda","1","","184","Africa"
"Zambia","zambia","1","","185","Africa"
