name,slug,value,date_of_information,ranking,region
"Belarus","belarus","96.0","2016 est.","37","Europe"
"Comoros","comoros","96.0","2016 est.","38","Africa"
"Grenada","grenada","96.0","2016 est.","39","Central America"
"Maldives","maldives","96.0","2016 est.","40","South Asia"
"Micronesia, Federated States of","micronesia-federated-states-of","96.0","2015 est.","41","Australia - Oceania"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","96.0","2016 est.","42","North America"
"Tuvalu","tuvalu","96.0","2015 est.","43","Australia - Oceania"
"Israel","israel","95.0","2016 est.","44","Middle East"
"Niger","niger","95.0","2016 est.","45","Africa"
"Guam","guam","94.0","2016 est.","46","Australia - Oceania"
"Puerto Rico","puerto-rico","94.0","2016 est.","47","Central America"
"Saint Kitts and Nevis","saint-kitts-and-nevis","94.0","2016 est.","48","Central America"
"Tunisia","tunisia","94.0","2016 est.","49","Africa"
"Barbados","barbados","93.0","2016 est.","50","Central America"
"Somalia","somalia","93.0","2016 est.","51","Africa"
"Solomon Islands","solomon-islands","92.0","2016 est.","52","Australia - Oceania"
"Cuba","cuba","91.0","2016 est.","53","Central America"
"Egypt","egypt","91.0","2016 est.","54","Africa"
"Iraq","iraq","91.0","2016 est.","55","Middle East"
"Seychelles","seychelles","91.0","2016 est.","56","Africa"
"Guyana","guyana","89.0","2016 est.","57","South America"
"Benin","benin","88.0","2016 est.","58","Africa"
"Lebanon","lebanon","88.0","2016 est.","59","Middle East"
"Sao Tome and Principe","sao-tome-and-principe","88.0","2016 est.","60","Africa"
"Aruba","aruba","87.0","2016 est.","61","Central America"
"Jordan","jordan","87.0","2016 est.","62","Middle East"
"Mongolia","mongolia","87.0","2016 est.","63","East Asia/Southeast Asia"
"New Caledonia","new-caledonia","87.0","2016 est.","64","Australia - Oceania"
"Niue","niue","87.0","2016 est.","65","Australia - Oceania"
"Kazakhstan","kazakhstan","86.0","2016 est.","66","Central Asia"
"Moldova","moldova","86.0","2016 est.","67","Europe"
"Nauru","nauru","86.0","2016 est.","68","Australia - Oceania"
"Uzbekistan","uzbekistan","86.0","2016 est.","69","Central Asia"
"Cyprus","cyprus","85.0","2016 est.","70","Europe"
"Indonesia","indonesia","85.0","2016 est.","71","East Asia/Southeast Asia"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","85.0","2016 est.","72","Central America"
"South Africa","south-africa","85.0","2016 est.","73","Africa"
"Azerbaijan","azerbaijan","84.0","2016 est.","74","Middle East"
"Iran","iran","84.0","2016 est.","75","Middle East"
"Jamaica","jamaica","83.0","2016 est.","76","Central America"
"Syria","syria","83.0","2016 est.","77","Middle East"
"Haiti","haiti","82.0","2016 est.","78","Central America"
"Senegal","senegal","82.0","2016 est.","79","Africa"
"Malta","malta","81.0","2016 est.","80","Europe"
"Marshall Islands","marshall-islands","81.0","2016 est.","81","Australia - Oceania"
"Burkina Faso","burkina-faso","80.0","2016 est.","82","Africa"
"Nigeria","nigeria","80.0","2016 est.","83","Africa"
"Cabo Verde","cabo-verde","79.0","2016 est.","84","Africa"
"Cook Islands","cook-islands","79.0","2016 est.","85","Australia - Oceania"
"Mauritius","mauritius","79.0","2016 est.","86","Africa"
"Poland","poland","79.0","2016 est.","87","Europe"
"Taiwan","taiwan","79.0","2016 est.","88","East Asia/Southeast Asia"
"Yemen","yemen","79.0","2016 est.","89","Middle East"
"Malaysia","malaysia","78.0","2016 est.","90","East Asia/Southeast Asia"
"West Bank","west-bank","78.0","2016 est.","91","Middle East"
"Dominican Republic","dominican-republic","77.0","2016 est.","92","Central America"
"Bolivia","bolivia","76.0","2016 est.","93","South America"
"Thailand","thailand","76.0","2016 est.","94","East Asia/Southeast Asia"
"Netherlands","netherlands","75.0","2016 est.","95","Europe"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","74.0","2016 est.","96","South America"
"Madagascar","madagascar","74.0","2016 est.","97","Africa"
"Tonga","tonga","74.0","2016 est.","98","Australia - Oceania"
"Kiribati","kiribati","73.0","2016 est.","99","Australia - Oceania"
"Lithuania","lithuania","73.0","2016 est.","100","Europe"
"Australia","australia","72.0","2016 est.","101","Australia - Oceania"
"Dominica","dominica","72.0","2016 est.","102","Central America"
"Estonia","estonia","72.0","2016 est.","103","Europe"
"India","india","71.0","2016 est.","104","South Asia"
"Japan","japan","71.0","2016 est.","105","East Asia/Southeast Asia"
"Mexico","mexico","71.0","2016 est.","106","North America"
"Vanuatu","vanuatu","71.0","2016 est.","107","Australia - Oceania"
"French Polynesia","french-polynesia","70.0","2016 est.","108","Australia - Oceania"
"Korea, South","korea-south","70.0","2016 est.","109","East Asia/Southeast Asia"
"Togo","togo","70.0","2016 est.","110","Africa"
"United States","united-states","70.0","2016 est.","111","North America"
"Argentina","argentina","69.0","2016 est.","112","South America"
"Mali","mali","68.0","2016 est.","113","Africa"
"Morocco","morocco","68.0","2016 est.","114","Africa"
"Russia","russia","68.0","2016 est.","115","Central Asia"
"Philippines","philippines","67.0","2016 est.","116","East Asia/Southeast Asia"
"Ireland","ireland","65.0","2016 est.","117","Europe"
"Mauritania","mauritania","65.0","2016 est.","118","Africa"
"Serbia","serbia","65.0","2016 est.","119","Europe"
"Ukraine","ukraine","65.0","2016 est.","120","Europe"
"Congo, Republic of the","congo-republic-of-the","64.0","2016 est.","121","Africa"
"Hungary","hungary","64.0","2016 est.","122","Europe"
"Papua New Guinea","papua-new-guinea","63.0","2016 est.","123","East Asia/Southeast Asia"
"China","china","62.0","2016 est.","124","East Asia/Southeast Asia"
"Pakistan","pakistan","62.0","2016 est.","125","South Asia"
"Andorra","andorra","61.0","2010 est.","126","Europe"
"Equatorial Guinea","equatorial-guinea","61.0","2016 est.","127","Africa"
"Peru","peru","61.0","2016 est.","128","South America"
"Suriname","suriname","61.0","2016 est.","129","South America"
"Cote d'Ivoire","cote-divoire","60.0","2016 est.","130","Africa"
"Czechia","czechia","60.0","2016 est.","131","Europe"
"Chile","chile","59.0","2016 est.","133","South America"
"Armenia","armenia","58.0","2016 est.","134","Middle East"
"Ghana","ghana","58.0","2016 est.","135","Africa"
"Zimbabwe","zimbabwe","58.0","2016 est.","136","Africa"
"Greece","greece","57.0","2016 est.","137","Europe"
"Liberia","liberia","57.0","2016 est.","138","Africa"
"Nicaragua","nicaragua","56.0","2016 est.","139","Central America"
"Vietnam","vietnam","56.0","2016 est.","140","East Asia/Southeast Asia"
"Tanzania","tanzania","55.0","2016 est.","141","Africa"
"Faroe Islands","faroe-islands","54.0","2016 est.","142","Europe"
"Italy","italy","54.0","2016 est.","143","Europe"
"Turkey","turkey","53.0","2016 est.","144","Middle East"
"Cameroon","cameroon","52.0","2016 est.","145","Africa"
"Sri Lanka","sri-lanka","52.0","2016 est.","146","South Asia"
"Belize","belize","51.0","2016 est.","147","Central America"
"Gabon","gabon","51.0","2016 est.","148","Africa"
"Greenland","greenland","51.0","2016 est.","149","North America"
"Venezuela","venezuela","51.0","2016 est.","150","South America"
"Central African Republic","central-african-republic","50.0","2016 est.","151","Africa"
"United Kingdom","united-kingdom","50.0","2016 est.","152","Europe"
"Bosnia and Herzegovina","bosnia-and-herzegovina","49.0","2016 est.","153","Europe"
"El Salvador","el-salvador","49.0","2016 est.","154","Central America"
"Samoa","samoa","48.0","2016 est.","155","Australia - Oceania"
"Romania","romania","47.0","2016 est.","156","Europe"
"Spain","spain","47.0","2016 est.","157","Europe"
"Denmark","denmark","46.0","2016 est.","158","Europe"
"Afghanistan","afghanistan","45.0","2016 est.","159","South Asia"
"Croatia","croatia","45.0","2016 est.","160","Europe"
"Korea, North","korea-north","45.0","2016 est.","161","East Asia/Southeast Asia"
"Sudan","sudan","44.0","2016 est.","162","Africa"
"Ecuador","ecuador","43.0","2016 est.","163","South America"
"Rwanda","rwanda","42.0","2016 est.","164","Africa"
"Finland","finland","41.0","2016 est.","165","Europe"
"Germany","germany","41.0","2016 est.","166","Europe"
"Guatemala","guatemala","41.0","2016 est.","167","Central America"
"Portugal","portugal","41.0","2016 est.","168","Europe"
"Honduras","honduras","40.0","2016 est.","169","Central America"
"Bulgaria","bulgaria","39.0","2016 est.","170","Europe"
"Burma","burma","39.0","2016 est.","171","East Asia/Southeast Asia"
"Eswatini","eswatini","39.0","2016 est.","172","Africa"
"Latvia","latvia","39.0","2016 est.","173","Europe"
"Slovenia","slovenia","37.0","2016 est.","174","Europe"
"Panama","panama","36.0","2016 est.","175","Central America"
"Slovakia","slovakia","36.0","2016 est.","176","Europe"
"Belgium","belgium","35.0","2016 est.","177","Europe"
"Cambodia","cambodia","35.0","2016 est.","178","East Asia/Southeast Asia"
"Georgia","georgia","35.0","2016 est.","179","Middle East"
"Angola","angola","34.0","2016 est.","180","Africa"
"Fiji","fiji","34.0","2016 est.","181","Australia - Oceania"
"Guinea","guinea","33.0","2016 est.","182","Africa"
"Kenya","kenya","33.0","2016 est.","183","Africa"
"Colombia","colombia","29.0","2016 est.","184","South America"
"Uruguay","uruguay","29.0","2016 est.","185","South America"
"Laos","laos","28.0","2016 est.","186","East Asia/Southeast Asia"
"Namibia","namibia","28.0","2016 est.","187","Africa"
"Austria","austria","25.0","2016 est.","188","Europe"
"Luxembourg","luxembourg","25.0","2016 est.","189","Europe"
"Kyrgyzstan","kyrgyzstan","24.0","2016 est.","190","Central Asia"
"Canada","canada","23.0","2016 est.","191","North America"
"Montenegro","montenegro","23.0","2016 est.","192","Europe"
"New Zealand","new-zealand","23.0","2016 est.","193","Australia - Oceania"
"Sierra Leone","sierra-leone","23.0","2016 est.","194","Africa"
"Uganda","uganda","19.0","2016 est.","195","Africa"
"Costa Rica","costa-rica","18.0","2016 est.","196","Central America"
"Brazil","brazil","17.0","2016 est.","197","South America"
"France","france","17.0","2016 est.","198","Europe"
"Mozambique","mozambique","16.0","2016 est.","199","Africa"
"Burundi","burundi","14.0","2016 est.","200","Africa"
"Tajikistan","tajikistan","6.0","2016 est.","201","Central Asia"
"Albania","albania","5.0","2016 est.","202","Europe"
"Nepal","nepal","5.0","2016 est.","203","South Asia"
"Sweden","sweden","5.0","2016 est.","204","Europe"
"Zambia","zambia","5.0","2016 est.","205","Africa"
"Iceland","iceland","4.0","2016 est.","206","Europe"
"Ethiopia","ethiopia","3.0","2016 est.","207","Africa"
"Norway","norway","3.0","2016 est.","208","Europe"
"Switzerland","switzerland","3.0","2016 est.","209","Europe"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","2.0","2016 est.","210","Africa"
"Bhutan","bhutan","1.0","2016 est.","211","South Asia"
"Malawi","malawi","1.0","2016 est.","212","Africa"
"Lesotho","lesotho","0.0","2016 est.","213","Africa"
"Paraguay","paraguay","0.0","2016 est.","214","South America"
