name,slug,value,date_of_information,ranking,region
"Finland","finland","$119,887,000,000","2019 est.","41","Europe"
"Portugal","portugal","$114,512,000,000","2019 est.","42","Europe"
"Romania","romania","$114,311,000,000","2019 est.","43","Europe"
"Slovakia","slovakia","$113,964,000,000","2019 est.","44","Europe"
"Israel","israel","$104,992,000,000","2019 est.","45","Middle East"
"Oman","oman","$103,300,000,000","2017 est.","46","Middle East"
"Iran","iran","$101,400,000,000","2017 est.","47","Middle East"
"Greece","greece","$92,925,000,000","2019 est.","48","Europe"
"Chile","chile","$90,626,000,000","2019 est.","49","South America"
"Egypt","egypt","$87,891,000,000","2018 est.","50","Africa"
"Kuwait","kuwait","$84,825,000,000","2018 est.","51","Middle East"
"Venezuela","venezuela","$83,401,000,000","2018 est.","52","South America"
"Argentina","argentina","$82,985,000,000","2019 est.","53","South America"
"Kazakhstan","kazakhstan","$76,455,000,000","2019 est.","54","Central Asia"
"Puerto Rico","puerto-rico","$73,170,000,000","2017 est.","55","Central America"
"Qatar","qatar","$67,500,000,000","2017 est.","56","Middle East"
"Colombia","colombia","$61,697,000,000","2019 est.","57","South America"
"Iraq","iraq","$61,400,000,000","2017 est.","58","Middle East"
"New Zealand","new-zealand","$56,219,000,000","2019 est.","59","Australia - Oceania"
"Peru","peru","$55,583,000,000","2019 est.","60","South America"
"Slovenia","slovenia","$49,872,000,000","2019 est.","61","Europe"
"Morocco","morocco","$48,565,000,000","2019 est.","62","Africa"
"Lithuania","lithuania","$45,358,000,000","2019 est.","63","Europe"
"Bulgaria","bulgaria","$42,369,000,000","2019 est.","64","Europe"
"Croatia","croatia","$36,280,000,000","2019 est.","65","Europe"
"Nigeria","nigeria","$34,545,000,000","2020 est.","66","Africa"
"Algeria","algeria","$34,370,000,000","2017 est.","67","Africa"
"Angola","angola","$33,070,000,000","2017 est.","68","Africa"
"Bangladesh","bangladesh","$33,057,000,000","2019 est.","69","South Asia"
"Pakistan","pakistan","$31,517,000,000","2019 est.","70","South Asia"
"Belarus","belarus","$28,650,000,000","2017 est.","71","Europe"
"Bahrain","bahrain","$27,635,000,000","2018 est.","72","Middle East"
"Panama","panama","$25,940,000,000","2018 est.","73","Central America"
"Ecuador","ecuador","$25,446,000,000","2019 est.","74","South America"
"Estonia","estonia","$23,950,000,000","2019 est.","75","Europe"
"Malta","malta","$23,868,000,000","2019 est.","76","Europe"
"Palau","palau","$23,170,000,000","2017 est.","77","Australia - Oceania"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","$21,160,000,000","2019 est.","78","Africa"
"Cyprus","cyprus","$20,650,000,000","2019 est.","79","Europe"
"Latvia","latvia","$20,444,000,000","2019 est.","80","Europe"
"Libya","libya","$18,380,000,000","2017 est.","81","Africa"
"Cote d'Ivoire","cote-divoire","$16,326,000,000","2018 est.","82","Africa"
"Sri Lanka","sri-lanka","$16,322,000,000","2019 est.","83","South Asia"
"Burma","burma","$16,267,000,000","2018 est.","84","East Asia/Southeast Asia"
"Serbia","serbia","$15,920,000,000","2017 est.","85","Europe"
"Azerbaijan","azerbaijan","$15,150,000,000","2017 est.","86","Middle East"
"Ghana","ghana","$13,840,000,000","2017 est.","87","Africa"
"Tunisia","tunisia","$13,820,000,000","2017 est.","88","Africa"
"Jordan","jordan","$13,109,000,000","2018 est.","89","Middle East"
"Paraguay","paraguay","$11,730,000,000","2017 est.","90","South America"
"Uzbekistan","uzbekistan","$11,480,000,000","2017 est.","91","Central Asia"
"Cambodia","cambodia","$11,420,000,000","2017 est.","92","East Asia/Southeast Asia"
"Uruguay","uruguay","$11,410,000,000","2017 est.","93","South America"
"Guatemala","guatemala","$11,120,000,000","2017 est.","94","Central America"
"Costa Rica","costa-rica","$10,810,000,000","2017 est.","95","Central America"
"Gabon","gabon","$10,800,000,000","2019 est.","96","Africa"
"Malawi","malawi","$10,718,000,000","2019 est.","97","Africa"
"Iceland","iceland","$10,415,000,000","2019 est.","98","Europe"
"Dominican Republic","dominican-republic","$10,120,000,000","2017 est.","99","Central America"
"Kenya","kenya","$10,078,000,000","2019 est.","100","Africa"
"Trinidad and Tobago","trinidad-and-tobago","$9,927,000,000","2017 est.","101","Central America"
"Bolivia","bolivia","$9,632,000,000","2019 est.","102","South America"
"Bosnia and Herzegovina","bosnia-and-herzegovina","$8,843,000,000","2019 est.","103","Europe"
"Equatorial Guinea","equatorial-guinea","$8,776,000,000","2019 est.","104","Africa"
"Honduras","honduras","$8,675,000,000","2017 est.","105","Central America"
"Papua New Guinea","papua-new-guinea","$8,522,000,000","2017 est.","106","East Asia/Southeast Asia"
"Zambia","zambia","$8,216,000,000","2017 est.","107","Africa"
"Tanzania","tanzania","$7,827,000,000","2017 est.","108","Africa"
"Uganda","uganda","$7,686,000,000","2019 est.","109","Africa"
"Turkmenistan","turkmenistan","$7,458,000,000","2017 est.","110","Central Asia"
"Mongolia","mongolia","$7,012,000,000","2018","111","East Asia/Southeast Asia"
"Namibia","namibia","$6,087,000,000","2019 est.","112","Africa"
"Botswana","botswana","$5,934,000,000","2017 est.","113","Africa"
"Brunei","brunei","$5,885,000,000","2017 est.","114","East Asia/Southeast Asia"
"Madagascar","madagascar","$5,272,000,000","2019 est.","115","Africa"
"Jamaica","jamaica","$5,114,000,000","2018 est.","116","Central America"
"Guinea","guinea","$5,041,000,000","2019 est.","117","Africa"
"Cameroon","cameroon","$4,732,000,000","2017 est.","118","Africa"
"El Salvador","el-salvador","$4,662,000,000","2017 est.","119","Central America"
"Zimbabwe","zimbabwe","$4,422,000,000","2018 est.","121","Africa"
"Congo, Republic of the","congo-republic-of-the","$4,193,000,000","2017 est.","122","Africa"
"Sudan","sudan","$4,100,000,000","2017 est.","123","Africa"
"Moldova","moldova","$3,985,000,000","2019 est.","124","Europe"
"Burkina Faso","burkina-faso","$3,902,000,000","2018 est.","125","Africa"
"San Marino","san-marino","$3,827,000,000","2011 est.","126","Europe"
"Nicaragua","nicaragua","$3,819,000,000","2017 est.","127","Central America"
"Laos","laos","$3,654,000,000","2017 est.","128","East Asia/Southeast Asia"
"Georgia","georgia","$3,566,000,000","2017 est.","129","Middle East"
"Lebanon","lebanon","$3,524,000,000","2017 est.","130","Middle East"
"Mozambique","mozambique","$3,349,000,000","2019 est.","131","Africa"
"Ethiopia","ethiopia","$3,230,000,000","2017 est.","132","Africa"
"Liechtenstein","liechtenstein","$3,217,000,000","2015 est.","133","Europe"
"Mali","mali","$3,060,000,000","2017 est.","134","Africa"
"Benin","benin","$3,056,000,000","2018 est.","135","Africa"
"Kyrgyzstan","kyrgyzstan","$2,742,000,000","2019 est.","136","Central Asia"
"Cuba","cuba","$2,630,000,000","2017 est.","137","Central America"
"Chad","chad","$2,464,000,000","2017 est.","138","Africa"
"Eswatini","eswatini","$2,389,000,000","2018 est.","139","Africa"
"Senegal","senegal","$2,362,000,000","2017 est.","140","Africa"
"Armenia","armenia","$2,361,000,000","2017 est.","141","Middle East"
"Mauritius","mauritius","$2,360,000,000","2017 est.","142","Africa"
"New Caledonia","new-caledonia","$2,207,000,000","2014 est.","143","Australia - Oceania"
"West Bank","west-bank","$2,126,000,000","2017 est.","144","Middle East"
"Suriname","suriname","$2,028,000,000","2017 est.","145","South America"
"Gaza Strip","gaza-strip","$1,955,000,000","2017 est.","146","Middle East"
"Togo","togo","$1,862,000,000","2018 est.","147","Africa"
"Syria","syria","$1,850,000,000","2017 est.","148","Middle East"
"Virgin Islands","virgin-islands","$1,810,000,000","2016 est.","149","Central America"
"Niger","niger","$1,525,000,000","2018 est.","150","Africa"
"Macau","macau","$1,450,000,000","2018","151","East Asia/Southeast Asia"
"Guyana","guyana","$1,439,000,000","2017 est.","152","South America"
"French Polynesia","french-polynesia","$1,245,000,000","2014 est.","153","Australia - Oceania"
"Faroe Islands","faroe-islands","$1,184,000,000","2016 est.","154","Europe"
"South Sudan","south-sudan","$1,130,000,000","2016 est.","155","Africa"
"Guam","guam","$1,124,000,000","2016 est.","156","Australia - Oceania"
"Lesotho","lesotho","$1,106,000,000","2019 est.","157","Africa"
"Sierra Leone","sierra-leone","$1,085,000,000","2018 est.","158","Africa"
"Rwanda","rwanda","$1,050,000,000","2017 est.","159","Africa"
"Haiti","haiti","$980,200,000","2017 est.","160","Central America"
"Monaco","monaco","$964,600,000","2017 est.","161","Europe"
"Northern Mariana Islands","northern-mariana-islands","$914,000,000","2016 est.","162","Australia - Oceania"
"Fiji","fiji","$908,200,000","2017 est.","163","Australia - Oceania"
"Albania","albania","$900,700,000","2017 est.","164","Europe"
"Tajikistan","tajikistan","$873,100,000","2017 est.","165","Central Asia"
"Curacao","curacao","$839,700,000","2017 est.","166","Central America"
"Somalia","somalia","$819,000,000","2014 est.","167","Africa"
"Nepal","nepal","$818,700,000","2017 est.","168","South Asia"
"Afghanistan","afghanistan","$784,000,000","2017 est.","169","South Asia"
"Gambia, The","gambia-the","$643,000,000","2019 est.","170","Africa"
"Eritrea","eritrea","$624,300,000","2017 est.","171","Africa"
"Seychelles","seychelles","$564,800,000","2017 est.","172","Africa"
"Bhutan","bhutan","$554,600,000","2017 est.","173","South Asia"
"Bahamas, The","bahamas-the","$550,000,000","2017 est.","174","Central America"
"Barbados","barbados","$485,400,000","2017 est.","175","Central America"
"Solomon Islands","solomon-islands","$468,600,000","2017 est.","176","Australia - Oceania"
"Belize","belize","$457,500,000","2017 est.","177","Central America"
"American Samoa","american-samoa","$428,000,000","2016 est.","178","Australia - Oceania"
"Kosovo","kosovo","$428,000,000","2017 est.","179","Europe"
"Montenegro","montenegro","$422,200,000","2017 est.","180","Europe"
"Cayman Islands","cayman-islands","$421,900,000","2017 est.","181","Central America"
"Greenland","greenland","$407,100,000","2015 est.","182","North America"
"Yemen","yemen","$384,500,000","2017 est.","183","Middle East"
"Liberia","liberia","$330,000,000","2019 est.","184","Africa"
"Mauritania","mauritania","$321,000,000","2019 est.","185","Africa"
"Burundi","burundi","$279,000,000","2019 est.","186","Africa"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","$257,300,000","2015 est.","187","South America"
"Maldives","maldives","$256,200,000","2016 est.","188","South Asia"
"Korea, North","korea-north","$222,000,000","2018","189","East Asia/Southeast Asia"
"Gibraltar","gibraltar","$202,300,000","2014 est.","190","Europe"
"Cabo Verde","cabo-verde","$189,000,000","2017 est.","191","Africa"
"Guinea-Bissau","guinea-bissau","$188,000,000","2018 est.","192","Africa"
"Saint Lucia","saint-lucia","$185,100,000","2017 est.","193","Central America"
"Comoros","comoros","$161,000,000","2018 est.","194","Africa"
"Djibouti","djibouti","$139,900,000","2017 est.","195","Africa"
"Aruba","aruba","$137,100,000","2017 est.","196","Central America"
"Nauru","nauru","$125,000,000","2013 est.","197","Australia - Oceania"
"Central African Republic","central-african-republic","$113,700,000","2017 est.","198","Africa"
"Micronesia, Federated States of","micronesia-federated-states-of","$88,300,000","2013 est.","199","Australia - Oceania"
"Antigua and Barbuda","antigua-and-barbuda","$86,700,000","2017 est.","200","Central America"
"Kiribati","kiribati","$84,750,000","2013 est.","201","Australia - Oceania"
"Andorra","andorra","$78,710,000","2015 est.","202","Europe"
"Saint Kitts and Nevis","saint-kitts-and-nevis","$57,400,000","2017 est.","203","Central America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","$48,600,000","2017 est.","204","Central America"
"Vanuatu","vanuatu","$44,700,000","2017 est.","205","Australia - Oceania"
"Grenada","grenada","$39,900,000","2017 est.","206","Central America"
"Dominica","dominica","$28,000,000","2017 est.","207","Central America"
"Samoa","samoa","$27,500,000","2014 est.","208","Australia - Oceania"
"Turks and Caicos Islands","turks-and-caicos-islands","$24,770,000","2008 est.","209","Central America"
"British Virgin Islands","british-virgin-islands","$23,000,000","2017 est.","210","Central America"
"Bermuda","bermuda","$19,000,000","2017 est.","211","North America"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","$19,000,000","2004 est.","212","Africa"
"Tonga","tonga","$18,400,000","2017 est.","213","Australia - Oceania"
"Timor-Leste","timor-leste","$16,700,000","2017 est.","214","East Asia/Southeast Asia"
"Sao Tome and Principe","sao-tome-and-principe","$15,600,000","2017 est.","215","Africa"
"Anguilla","anguilla","$7,900,000","2017 est.","216","Central America"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","$6,641,000","2010 est.","217","North America"
"Montserrat","montserrat","$4,400,000","2017 est.","218","Central America"
"Cook Islands","cook-islands","$3,125,000","2011 est.","219","Australia - Oceania"
"Tuvalu","tuvalu","$600,000","2010 est.","220","Australia - Oceania"
"Niue","niue","$201,400","2004 est.","221","Australia - Oceania"
"Tokelau","tokelau","$103,000","2015 est.","222","Australia - Oceania"
"Wallis and Futuna","wallis-and-futuna","$47,450","2004 est.","223","Australia - Oceania"
"Marshall Islands","marshall-islands","$0","2013 est.","224","Australia - Oceania"
