name,slug,value,date_of_information,ranking,region
"Israel","israel","$116,230,000,000","2019 est.","44","Middle East"
"Egypt","egypt","$115,345,000,000","2018 est.","45","Africa"
"Luxembourg","luxembourg","$111,287,000,000","2019 est.","46","Europe"
"Slovakia","slovakia","$107,880,000,000","2019 est.","47","Europe"
"Greece","greece","$94,597,000,000","2019 est.","48","Europe"
"Somalia","somalia","$94,430,000,000","2018 est.","49","Africa"
"Samoa","samoa","$89,290,000,000","2018 est.","50","Australia - Oceania"
"Chile","chile","$87,505,000,000","2019 est.","51","South America"
"Colombia","colombia","$87,072,000,000","2019 est.","52","South America"
"Iran","iran","$76,390,000,000","2017 est.","53","Middle East"
"Argentina","argentina","$72,162,000,000","2019 est.","54","South America"
"Kazakhstan","kazakhstan","$69,117,000,000","2019 est.","55","Central Asia"
"Morocco","morocco","$64,120,000,000","2019 est.","56","Africa"
"New Zealand","new-zealand","$63,622,000,000","2019 est.","57","Australia - Oceania"
"Kuwait","kuwait","$54,556,000,000","2018 est.","58","Middle East"
"Puerto Rico","puerto-rico","$49,010,000,000","2017 est.","59","Central America"
"Algeria","algeria","$48,540,000,000","2017 est.","60","Africa"
"Peru","peru","$48,211,000,000","2019 est.","61","South America"
"Slovenia","slovenia","$45,489,000,000","2019 est.","62","Europe"
"Bulgaria","bulgaria","$44,853,000,000","2019 est.","63","Europe"
"Bangladesh","bangladesh","$44,801,000,000","2019 est.","64","South Asia"
"Lithuania","lithuania","$43,733,000,000","2019 est.","65","Europe"
"Pakistan","pakistan","$42,270,000,000","2019 est.","66","South Asia"
"Iraq","iraq","$39,470,000,000","2017 est.","67","Middle East"
"Croatia","croatia","$37,612,000,000","2019 est.","68","Europe"
"Nigeria","nigeria","$32,670,000,000","2017 est.","69","Africa"
"Belarus","belarus","$31,580,000,000","2017 est.","70","Europe"
"Qatar","qatar","$30,770,000,000","2017 est.","71","Middle East"
"Panama","panama","$28,978,000,000","2018 est.","72","Central America"
"Ecuador","ecuador","$26,096,000,000","2019 est.","73","South America"
"Sri Lanka","sri-lanka","$24,984,000,000","2019 est.","74","South Asia"
"Oman","oman","$24,120,000,000","2017 est.","75","Middle East"
"Bahrain","bahrain","$23,399,000,000","2018 est.","76","Middle East"
"Estonia","estonia","$23,323,000,000","2019 est.","77","Europe"
"Latvia","latvia","$22,049,000,000","2019 est.","78","Europe"
"Malta","malta","$21,940,000,000","2019 est.","79","Europe"
"Cyprus","cyprus","$21,070,000,000","2019 est.","80","Europe"
"Tuvalu","tuvalu","$20,690,000,000","2018 est.","81","Australia - Oceania"
"Serbia","serbia","$20,440,000,000","2017 est.","82","Europe"
"Jordan","jordan","$19,669,000,000","2018 est.","83","Middle East"
"Angola","angola","$19,500,000,000","2017 est.","84","Africa"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","$19,500,000,000","2019 est.","85","Africa"
"Tunisia","tunisia","$19,090,000,000","2017 est.","86","Africa"
"Kenya","kenya","$18,729,000,000","2019 est.","87","Africa"
"Venezuela","venezuela","$18,432,000,000","2018 est.","88","South America"
"Lebanon","lebanon","$18,340,000,000","2017 est.","89","Middle East"
"Dominican Republic","dominican-republic","$17,700,000,000","2017 est.","90","Central America"
"Guatemala","guatemala","$17,110,000,000","2017 est.","91","Central America"
"Ethiopia","ethiopia","$15,590,000,000","2017 est.","92","Africa"
"Costa Rica","costa-rica","$15,150,000,000","2017 est.","93","Central America"
"Burma","burma","$14,958,000,000","2018 est.","94","East Asia/Southeast Asia"
"Cambodia","cambodia","$14,370,000,000","2017 est.","95","East Asia/Southeast Asia"
"Cote d'Ivoire","cote-divoire","$14,248,000,000","2018 est.","96","Africa"
"Malawi","malawi","$12,818,000,000","2019 est.","97","Africa"
"Ghana","ghana","$12,650,000,000","2017 est.","98","Africa"
"Bosnia and Herzegovina","bosnia-and-herzegovina","$12,561,000,000","2019 est.","99","Europe"
"Uzbekistan","uzbekistan","$11,420,000,000","2017 est.","100","Central Asia"
"Libya","libya","$11,360,000,000","2017 est.","101","Africa"
"Paraguay","paraguay","$11,350,000,000","2017 est.","102","South America"
"Honduras","honduras","$11,320,000,000","2017 est.","103","Central America"
"Macau","macau","$11,100,000,000","2018","104","East Asia/Southeast Asia"
"Cuba","cuba","$11,060,000,000","2017 est.","105","Central America"
"Bolivia","bolivia","$10,142,000,000","2019 est.","106","South America"
"Nepal","nepal","$10,000,000,000","2017 est.","107","South Asia"
"Uganda","uganda","$9,991,000,000","2019 est.","108","Africa"
"Tanzania","tanzania","$9,972,000,000","2017 est.","109","Africa"
"Namibia","namibia","$9,921,000,000","2019 est.","110","Africa"
"El Salvador","el-salvador","$9,499,000,000","2017 est.","111","Central America"
"Iceland","iceland","$9,399,000,000","2019 est.","112","Europe"
"Azerbaijan","azerbaijan","$9,037,000,000","2017 est.","113","Middle East"
"Uruguay","uruguay","$8,607,000,000","2017 est.","114","South America"
"Gaza Strip","gaza-strip","$8,590,000,000","2018 est.","115","Middle East"
"Sudan","sudan","$8,220,000,000","2017 est.","116","Africa"
"Guinea","guinea","$7,924,000,000","2019 est.","117","Africa"
"Zambia","zambia","$7,852,000,000","2017 est.","118","Africa"
"Afghanistan","afghanistan","$7,616,000,000","2017 est.","119","South Asia"
"Georgia","georgia","$7,415,000,000","2017 est.","120","Middle East"
"Mozambique","mozambique","$7,371,000,000","2019 est.","121","Africa"
"Jamaica","jamaica","$7,314,000,000","2018 est.","122","Central America"
"Zimbabwe","zimbabwe","$7,215,000,000","2018 est.","123","Africa"
"Moldova","moldova","$7,113,000,000","2019 est.","124","Europe"
"Nicaragua","nicaragua","$6,613,000,000","2017 est.","126","Central America"
"West Bank","west-bank","$6,565,000,000","2017 est.","127","Middle East"
"Syria","syria","$6,279,000,000","2017 est.","128","Middle East"
"Equatorial Guinea","equatorial-guinea","$6,245,000,000","2019 est.","129","Africa"
"Trinidad and Tobago","trinidad-and-tobago","$6,105,000,000","2017 est.","130","Central America"
"Mongolia","mongolia","$5,875,000,000","2018","131","East Asia/Southeast Asia"
"Madagascar","madagascar","$5,855,000,000","2019 est.","132","Africa"
"Kyrgyzstan","kyrgyzstan","$5,477,000,000","2019 est.","133","Central Asia"
"Benin","benin","$5,458,000,000","2019 est.","134","Africa"
"Burkina Faso","burkina-faso","$5,294,000,000","2019 est.","135","Africa"
"Senegal","senegal","$5,217,000,000","2017 est.","136","Africa"
"Gabon","gabon","$5,020,000,000","2019 est.","137","Africa"
"Botswana","botswana","$5,005,000,000","2017 est.","138","Africa"
"Mauritius","mauritius","$4,986,000,000","2017 est.","139","Africa"
"Laos","laos","$4,976,000,000","2017 est.","140","East Asia/Southeast Asia"
"Cameroon","cameroon","$4,812,000,000","2017 est.","141","Africa"
"Palau","palau","$4,715,000,000","2018 est.","142","Australia - Oceania"
"Turkmenistan","turkmenistan","$4,571,000,000","2017 est.","143","Central Asia"
"Albania","albania","$4,103,000,000","2017 est.","144","Europe"
"Yemen","yemen","$4,079,000,000","2017 est.","145","Middle East"
"South Sudan","south-sudan","$3,795,000,000","2016 est.","146","Africa"
"Armenia","armenia","$3,771,000,000","2017 est.","147","Middle East"
"Mali","mali","$3,644,000,000","2017 est.","148","Africa"
"Haiti","haiti","$3,618,000,000","2017 est.","149","Central America"
"Kosovo","kosovo","$3,223,000,000","2017 est.","150","Europe"
"Bahamas, The","bahamas-the","$3,180,000,000","2017 est.","151","Central America"
"Niger","niger","$2,999,000,000","2018 est.","152","Africa"
"Brunei","brunei","$2,998,000,000","2017 est.","153","East Asia/Southeast Asia"
"Gibraltar","gibraltar","$2,967,000,000","2004 est.","154","Europe"
"Guam","guam","$2,964,000,000","2016 est.","155","Australia - Oceania"
"Togo","togo","$2,911,000,000","2018 est.","156","Africa"
"New Caledonia","new-caledonia","$2,715,000,000","2015 est.","157","Australia - Oceania"
"Sierra Leone","sierra-leone","$2,619,000,000","2020 est.","158","Africa"
"Montenegro","montenegro","$2,618,000,000","2017 est.","159","Europe"
"Lesotho","lesotho","$2,613,000,000","2019 est.","160","Africa"
"Eswatini","eswatini","$2,605,000,000","2018 est.","161","Africa"
"San Marino","san-marino","$2,551,000,000","2011 est.","162","Europe"
"Congo, Republic of the","congo-republic-of-the","$2,501,000,000","2017 est.","163","Africa"
"Virgin Islands","virgin-islands","$2,489,000,000","2016 est.","164","Central America"
"Tajikistan","tajikistan","$2,390,000,000","2017 est.","165","Central Asia"
"Korea, North","korea-north","$2,320,000,000","2018 est.","166","East Asia/Southeast Asia"
"French Polynesia","french-polynesia","$2,235,000,000","2014 est.","167","Australia - Oceania"
"Liechtenstein","liechtenstein","$2,230,000,000","2014 est.","168","Europe"
"Chad","chad","$2,160,000,000","2017 est.","169","Africa"
"Maldives","maldives","$2,125,000,000","2016 est.","170","South Asia"
"Rwanda","rwanda","$1,922,000,000","2017 est.","171","Africa"
"Fiji","fiji","$1,911,000,000","2017 est.","172","Australia - Oceania"
"Papua New Guinea","papua-new-guinea","$1,876,000,000","2017 est.","173","East Asia/Southeast Asia"
"Liberia","liberia","$1,820,000,000","2019 est.","174","Africa"
"Guyana","guyana","$1,626,000,000","2017 est.","175","South America"
"Barbados","barbados","$1,520,000,000","2017 est.","176","Central America"
"Monaco","monaco","$1,371,000,000","2017 est.","177","Europe"
"Suriname","suriname","$1,293,000,000","2017 est.","178","South America"
"Andorra","andorra","$1,257,000,000","2015 est.","179","Europe"
"Gambia, The","gambia-the","$1,246,000,000","2019 est.","180","Africa"
"Seychelles","seychelles","$1,155,000,000","2017 est.","181","Africa"
"Eritrea","eritrea","$1,127,000,000","2017 est.","182","Africa"
"Aruba","aruba","$1,122,000,000","2017 est.","183","Central America"
"Bermuda","bermuda","$1,094,000,000","2017 est.","184","North America"
"Burundi","burundi","$1,040,000,000","2019 est.","185","Africa"
"Bhutan","bhutan","$1,025,000,000","2017 est.","186","South Asia"
"Faroe Islands","faroe-islands","$978,400,000","2016 est.","187","Europe"
"Northern Mariana Islands","northern-mariana-islands","$893,000,000","2016 est.","188","Australia - Oceania"
"Belize","belize","$845,900,000","2017 est.","189","Central America"
"Cabo Verde","cabo-verde","$836,100,000","2017 est.","190","Africa"
"Cayman Islands","cayman-islands","$787,300,000","2017 est.","191","Central America"
"Greenland","greenland","$783,500,000","2015 est.","192","North America"
"Djibouti","djibouti","$726,400,000","2017 est.","193","Africa"
"Timor-Leste","timor-leste","$681,200,000","2017 est.","194","East Asia/Southeast Asia"
"American Samoa","american-samoa","$615,000,000","2016 est.","195","Australia - Oceania"
"Saint Lucia","saint-lucia","$600,000,000","2017 est.","196","Central America"
"Turks and Caicos Islands","turks-and-caicos-islands","$591,300,000","2008 est.","197","Central America"
"Antigua and Barbuda","antigua-and-barbuda","$560,000,000","2017 est.","198","Central America"
"Comoros","comoros","$471,000,000","2018 est.","199","Africa"
"Solomon Islands","solomon-islands","$462,100,000","2017 est.","200","Australia - Oceania"
"Central African Republic","central-african-republic","$393,100,000","2017 est.","201","Africa"
"Guinea-Bissau","guinea-bissau","$383,000,000","2018 est.","202","Africa"
"Saint Kitts and Nevis","saint-kitts-and-nevis","$335,300,000","2017 est.","203","Central America"
"Mauritania","mauritania","$318,000,000","2019 est.","204","Africa"
"Grenada","grenada","$316,000,000","2017 est.","205","Central America"
"British Virgin Islands","british-virgin-islands","$300,000,000","2017 est.","206","Central America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","$295,900,000","2017 est.","207","Central America"
"Vanuatu","vanuatu","$273,700,000","2017 est.","208","Australia - Oceania"
"Tonga","tonga","$250,200,000","2017 est.","209","Australia - Oceania"
"Dominica","dominica","$206,600,000","2017 est.","210","Central America"
"Anguilla","anguilla","$186,200,000","2017 est.","211","Central America"
"Micronesia, Federated States of","micronesia-federated-states-of","$167,800,000","2015 est.","212","Australia - Oceania"
"Sao Tome and Principe","sao-tome-and-principe","$127,700,000","2017 est.","213","Africa"
"Cook Islands","cook-islands","$109,300,000","2011 est.","214","Australia - Oceania"
"Kiribati","kiribati","$107,100,000","2016 est.","215","Australia - Oceania"
"Marshall Islands","marshall-islands","$103,800,000","2016 est.","216","Australia - Oceania"
"Saint Pierre and Miquelon","saint-pierre-and-miquelon","$95,350,000","2010 est.","217","North America"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","$90,000,000","2004 est.","218","South America"
"Nauru","nauru","$64,900,000","2016 est.","219","Australia - Oceania"
"Wallis and Futuna","wallis-and-futuna","$61,170,000","2004 est.","220","Australia - Oceania"
"Montserrat","montserrat","$39,440,000","2017 est.","221","Central America"
"Saint Helena, Ascension, and Tristan da Cunha","saint-helena-ascension-and-tristan-da-cunha","$20,530,000","2010 est.","222","Africa"
"Tokelau","tokelau","$15,792,720","2015 est.","223","Australia - Oceania"
"Niue","niue","$9,038,000","2004 est.","224","Australia - Oceania"
