name,slug,value,date_of_information,ranking,region
"Venezuela","venezuela","$4,277,000,000","2017 est.","32","South America"
"Luxembourg","luxembourg","$3,254,000,000","2019 est.","33","Europe"
"Slovenia","slovenia","$3,050,000,000","2019 est.","34","Europe"
"Poland","poland","$2,920,000,000","2019 est.","35","Europe"
"Libya","libya","$2,574,000,000","2017 est.","36","Africa"
"Trinidad and Tobago","trinidad-and-tobago","$2,325,000,000","2017 est.","37","Central America"
"Botswana","botswana","$2,146,000,000","2017 est.","38","Africa"
"Bulgaria","bulgaria","$2,060,000,000","2019 est.","39","Europe"
"Brunei","brunei","$2,021,000,000","2017 est.","40","East Asia/Southeast Asia"
"Belgium","belgium","$1,843,000,000","2019 est.","41","Europe"
"Lithuania","lithuania","$1,817,000,000","2019 est.","42","Europe"
"Uzbekistan","uzbekistan","$1,713,000,000","2017 est.","43","Central Asia"
"Azerbaijan","azerbaijan","$1,685,000,000","2017 est.","44","Middle East"
"Croatia","croatia","$1,597,000,000","2019 est.","45","Europe"
"Malta","malta","$1,561,000,000","2019 est.","46","Europe"
"Iceland","iceland","$1,496,000,000","2019 est.","47","Europe"
"Guatemala","guatemala","$1,134,000,000","2017 est.","48","Central America"
"Afghanistan","afghanistan","$1,014,000,000","2017 est.","49","South Asia"
"Cuba","cuba","$985,400,000","2017 est.","50","Central America"
"Uruguay","uruguay","$879,000,000","2017 est.","51","South America"
"Bermuda","bermuda","$818,600,000","2017 est.","52","North America"
"Estonia","estonia","$616,000,000","2019 est.","53","Europe"
"Eswatini","eswatini","$604,000,000","2017 est.","54","Africa"
"British Virgin Islands","british-virgin-islands","$362,600,000","2011 est.","55","Central America"
"Burma","burma","$240,000,000","2019 est.","56","East Asia/Southeast Asia"
"French Polynesia","french-polynesia","$207,700,000","2014 est.","57","Australia - Oceania"
"Cook Islands","cook-islands","$26,670,000","2005","58","Australia - Oceania"
"Aruba","aruba","$22,000,000","2017 est.","59","Central America"
"Saint Lucia","saint-lucia","$21,000,000","2017 est.","60","Central America"
"Kiribati","kiribati","$18,000,000","2017 est.","61","Australia - Oceania"
"Micronesia, Federated States of","micronesia-federated-states-of","$12,000,000","2017 est.","62","Australia - Oceania"
"Nauru","nauru","$5,000,000","2017 est.","63","Australia - Oceania"
"Tuvalu","tuvalu","$2,000,000","2017 est.","64","Australia - Oceania"
"Puerto Rico","puerto-rico","$0","2017 est.","65","Central America"
"San Marino","san-marino","$0","2017 est.","66","Europe"
"Marshall Islands","marshall-islands","-$1,000,000","2017 est.","67","Australia - Oceania"
"Suriname","suriname","-$2,000,000","2017 est.","68","South America"
"Sri Lanka","sri-lanka","-$10,000,000","2019 est.","69","South Asia"
"Vanuatu","vanuatu","-$13,000,000","2017 est.","70","Australia - Oceania"
"Montserrat","montserrat","-$15,400,000","2017 est.","71","Central America"
"Samoa","samoa","-$19,000,000","2017 est.","72","Australia - Oceania"
"Anguilla","anguilla","-$23,200,000","2017 est.","73","Central America"
"Comoros","comoros","-$27,000,000","2017 est.","74","Africa"
"Guinea-Bissau","guinea-bissau","-$27,000,000","2017 est.","75","Africa"
"Sao Tome and Principe","sao-tome-and-principe","-$32,000,000","2017 est.","76","Africa"
"Madagascar","madagascar","-$35,000,000","2017 est.","77","Africa"
"Tajikistan","tajikistan","-$35,000,000","2017 est.","78","Central Asia"
"Ecuador","ecuador","-$53,000,000","2019 est.","79","South America"
"Palau","palau","-$53,000,000","2017 est.","80","Australia - Oceania"
"Tonga","tonga","-$53,000,000","2017 est.","81","Australia - Oceania"
"Solomon Islands","solomon-islands","-$54,000,000","2017 est.","82","Australia - Oceania"
"Dominica","dominica","-$70,000,000","2017 est.","83","Central America"
"Grenada","grenada","-$77,000,000","2017 est.","84","Central America"
"Nepal","nepal","-$93,000,000","2017 est.","85","South Asia"
"Saint Kitts and Nevis","saint-kitts-and-nevis","-$97,000,000","2017 est.","86","Central America"
"Lesotho","lesotho","-$102,000,000","2017 est.","87","Africa"
"Cabo Verde","cabo-verde","-$109,000,000","2017 est.","88","Africa"
"Antigua and Barbuda","antigua-and-barbuda","-$112,000,000","2017 est.","89","Central America"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","-$116,000,000","2017 est.","90","Central America"
"Eritrea","eritrea","-$137,000,000","2017 est.","91","Africa"
"Belize","belize","-$143,000,000","2017 est.","92","Central America"
"South Sudan","south-sudan","-$154,000,000","2017 est.","94","Africa"
"Central African Republic","central-african-republic","-$163,000,000","2017 est.","95","Africa"
"Dominican Republic","dominican-republic","-$165,000,000","2017 est.","96","Central America"
"Barbados","barbados","-$189,000,000","2017 est.","97","Central America"
"Gambia, The","gambia-the","-$194,000,000","2017 est.","98","Africa"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","-$200,000,000","2017 est.","99","Africa"
"Portugal","portugal","-$203,000,000","2019 est.","100","Europe"
"Namibia","namibia","-$216,000,000","2019 est.","101","Africa"
"Latvia","latvia","-$222,000,000","2019 est.","102","Europe"
"Guyana","guyana","-$237,000,000","2017 est.","103","South America"
"Fiji","fiji","-$277,000,000","2017 est.","104","Australia - Oceania"
"Djibouti","djibouti","-$280,000,000","2017 est.","105","Africa"
"Timor-Leste","timor-leste","-$284,000,000","2017 est.","106","East Asia/Southeast Asia"
"Jamaica","jamaica","-$298,000,000","2019 est.","107","Central America"
"Paraguay","paraguay","-$298,000,000","2017 est.","108","South America"
"Kyrgyzstan","kyrgyzstan","-$306,000,000","2017 est.","109","Central Asia"
"Seychelles","seychelles","-$307,000,000","2017 est.","110","Africa"
"Armenia","armenia","-$328,000,000","2017 est.","111","Middle East"
"Haiti","haiti","-$348,000,000","2017 est.","112","Central America"
"Honduras","honduras","-$380,000,000","2017 est.","113","Central America"
"Togo","togo","-$383,000,000","2017 est.","114","Africa"
"Hungary","hungary","-$392,000,000","2019 est.","115","Europe"
"Curacao","curacao","-$400,000,000","2011 est.","116","Central America"
"Sierra Leone","sierra-leone","-$407,000,000","2017 est.","117","Africa"
"Burundi","burundi","-$418,000,000","2017 est.","118","Africa"
"Somalia","somalia","-$464,000,000","2017 est.","119","Africa"
"Kosovo","kosovo","-$467,000,000","2017 est.","120","Europe"
"Cayman Islands","cayman-islands","-$492,600,000","2017 est.","121","Central America"
"El Salvador","el-salvador","-$501,000,000","2017 est.","122","Central America"
"Bhutan","bhutan","-$547,000,000","2017 est.","123","South Asia"
"Chad","chad","-$558,000,000","2017 est.","124","Africa"
"Malawi","malawi","-$591,000,000","2017 est.","125","Africa"
"Moldova","moldova","-$602,000,000","2017 est.","126","Europe"
"Finland","finland","-$603,000,000","2019 est.","127","Europe"
"Rwanda","rwanda","-$622,000,000","2017 est.","128","Africa"
"Liberia","liberia","-$627,000,000","2017 est.","129","Africa"
"Czechia","czechia","-$678,000,000","2019 est.","130","Europe"
"Nicaragua","nicaragua","-$694,000,000","2017 est.","131","Central America"
"Guinea","guinea","-$705,000,000","2017 est.","132","Africa"
"Mauritania","mauritania","-$711,000,000","2017 est.","133","Africa"
"Zimbabwe","zimbabwe","-$716,000,000","2017 est.","134","Africa"
"Gabon","gabon","-$725,000,000","2017 est.","135","Africa"
"Equatorial Guinea","equatorial-guinea","-$738,000,000","2017 est.","136","Africa"
"Montenegro","montenegro","-$780,000,000","2017 est.","137","Europe"
"Bosnia and Herzegovina","bosnia-and-herzegovina","-$873,000,000","2017 est.","138","Europe"
"Mauritius","mauritius","-$875,000,000","2017 est.","139","Africa"
"Maldives","maldives","-$876,000,000","2017 est.","140","South Asia"
"Mali","mali","-$886,000,000","2017 est.","141","Africa"
"Albania","albania","-$908,000,000","2017 est.","142","Europe"
"Belarus","belarus","-$931,000,000","2017 est.","143","Europe"
"Cameroon","cameroon","-$932,000,000","2017 est.","144","Africa"
"Zambia","zambia","-$1,006,000,000","2017 est.","145","Africa"
"Burkina Faso","burkina-faso","-$1,019,000,000","2017 est.","146","Africa"
"Benin","benin","-$1,024,000,000","2017 est.","147","Africa"
"Congo, Republic of the","congo-republic-of-the","-$1,128,000,000","2017 est.","148","Africa"
"Mongolia","mongolia","-$1,155,000,000","2017 est.","149","East Asia/Southeast Asia"
"Niger","niger","-$1,160,000,000","2017 est.","150","Africa"
"Uganda","uganda","-$1,212,000,000","2017 est.","151","Africa"
"Jordan","jordan","-$1,222,000,000","2019 est.","152","Middle East"
"Yemen","yemen","-$1,236,000,000","2017 est.","153","Middle East"
"Angola","angola","-$1,254,000,000","2017 est.","154","Africa"
"Tanzania","tanzania","-$1,313,000,000","2019 est.","155","Africa"
"Georgia","georgia","-$1,348,000,000","2017 est.","156","Middle East"
"Gaza Strip","gaza-strip","-$1,444,000,000","2017 est.","157","Middle East"
"West Bank","west-bank","-$1,444,000,000","2017 est.","158","Middle East"
"New Caledonia","new-caledonia","-$1,469,000,000","2014 est.","159","Australia - Oceania"
"Senegal","senegal","-$1,547,000,000","2017 est.","160","Africa"
"Cyprus","cyprus","-$1,578,000,000","2019 est.","161","Europe"
"Bahrain","bahrain","-$1,600,000,000","2017 est.","162","Middle East"
"Costa Rica","costa-rica","-$1,692,000,000","2017 est.","163","Central America"
"Cote d'Ivoire","cote-divoire","-$1,860,000,000","2017 est.","164","Africa"
"Cambodia","cambodia","-$1,871,000,000","2017 est.","165","East Asia/Southeast Asia"
"Bahamas, The","bahamas-the","-$1,909,000,000","2017 est.","166","Central America"
"Laos","laos","-$2,057,000,000","2017 est.","167","East Asia/Southeast Asia"
"Syria","syria","-$2,123,000,000","2017 est.","168","Middle East"
"Ghana","ghana","-$2,131,000,000","2017 est.","169","Africa"
"Serbia","serbia","-$2,354,000,000","2017 est.","170","Europe"
"Bolivia","bolivia","-$2,375,000,000","2017 est.","171","South America"
"Mozambique","mozambique","-$3,025,000,000","2019 est.","172","Africa"
"Slovakia","slovakia","-$3,026,000,000","2019 est.","173","Europe"
"Panama","panama","-$3,036,000,000","2017 est.","174","Central America"
"Greece","greece","-$3,114,000,000","2019 est.","175","Europe"
"Philippines","philippines","-$3,386,000,000","2019 est.","176","East Asia/Southeast Asia"
"Peru","peru","-$3,531,000,000","2019 est.","177","South America"
"Argentina","argentina","-$3,997,000,000","2019 est.","178","South America"
"Ukraine","ukraine","-$4,124,000,000","2019 est.","179","Europe"
"Tunisia","tunisia","-$4,191,000,000","2017 est.","180","Africa"
"Mexico","mexico","-$4,351,000,000","2019 est.","181","North America"
"Turkmenistan","turkmenistan","-$4,359,000,000","2017 est.","182","Central Asia"
"Sudan","sudan","-$4,811,000,000","2017 est.","183","Africa"
"Morocco","morocco","-$5,075,000,000","2019 est.","184","Africa"
"Bangladesh","bangladesh","-$5,322,000,000","2017 est.","185","South Asia"
"Ethiopia","ethiopia","-$6,551,000,000","2017 est.","186","Africa"
"New Zealand","new-zealand","-$6,962,000,000","2019 est.","187","Australia - Oceania"
"Pakistan","pakistan","-$7,143,000,000","2019 est.","188","South Asia"
"Kazakhstan","kazakhstan","-$7,206,000,000","2019 est.","189","Central Asia"
"Egypt","egypt","-$8,915,000,000","2019 est.","190","Africa"
"South Africa","south-africa","-$10,626,000,000","2019 est.","191","Africa"
"Oman","oman","-$10,760,000,000","2017 est.","192","Middle East"
"Chile","chile","-$10,933,000,000","2019 est.","193","South America"
"Romania","romania","-$11,389,000,000","2019 est.","194","Europe"
"Lebanon","lebanon","-$12,370,000,000","2017 est.","195","Middle East"
"Colombia","colombia","-$13,748,000,000","2019 est.","196","South America"
"France","france","-$18,102,000,000","2019 est.","197","Europe"
"Algeria","algeria","-$22,100,000,000","2017 est.","198","Africa"
"India","india","-$29,748,000,000","2019 est.","199","South Asia"
"Indonesia","indonesia","-$30,359,000,000","2019 est.","200","East Asia/Southeast Asia"
"Canada","canada","-$35,425,000,000","2019 est.","201","North America"
"Ireland","ireland","-$44,954,000,000","2019 est.","202","Europe"
"Brazil","brazil","-$50,927,000,000","2019 est.","203","South America"
"Kenya","kenya","-$57,594,000,000","2019 est.","204","Africa"
"United Kingdom","united-kingdom","-$121,921,000,000","2019 est.","205","Europe"
"United States","united-states","-$480,225,000,000","2019 est.","206","North America"
