name,slug,value,date_of_information,ranking,region
"Kuwait","kuwait","$47,240,000,000","31 December 2017 est.","71","Middle East"
"Oman","oman","$46,270,000,000","31 December 2017 est.","72","Middle East"
"Uruguay","uruguay","$43,705,000,000","2019 est.","73","South America"
"Angola","angola","$42,080,000,000","31 December 2017 est.","74","Africa"
"Latvia","latvia","$40,164,000,000","2019 est.","75","Europe"
"Belarus","belarus","$39,847,000,000","2019 est.","76","Europe"
"Bulgaria","bulgaria","$39,059,000,000","2019 est.","77","Europe"
"Lithuania","lithuania","$37,859,000,000","2019 est.","78","Europe"
"Tunisia","tunisia","$35,911,000,000","2019 est.","79","Africa"
"Lebanon","lebanon","$33,077,000,000","2019 est.","80","Middle East"
"Jordan","jordan","$32,088,000,000","2019 est.","81","Middle East"
"Serbia","serbia","$30,927,000,000","2019 est.","82","Europe"
"Cuba","cuba","$30,060,000,000","31 December 2017 est.","83","Central America"
"Mongolia","mongolia","$29,945,000,000","2019 est.","84","East Asia/Southeast Asia"
"Costa Rica","costa-rica","$29,589,000,000","2019 est.","85","Central America"
"Kenya","kenya","$29,289,000,000","2019 est.","86","Africa"
"Ethiopia","ethiopia","$27,270,000,000","2019 est.","87","Africa"
"Nigeria","nigeria","$26,847,000,000","2019 est.","88","Africa"
"Estonia","estonia","$23,944,000,000","2019 est.","89","Europe"
"Dominican Republic","dominican-republic","$23,094,000,000","2019 est.","90","Central America"
"Guatemala","guatemala","$22,920,000,000","31 December 2017 est.","91","Central America"
"Tanzania","tanzania","$22,054,000,000","2019 est.","92","Africa"
"Ghana","ghana","$20,467,000,000","2019 est.","93","Africa"
"Iceland","iceland","$19,422,000,000","2019 est.","94","Europe"
"Palau","palau","$18,380,000,000","31 December 2014 est.","95","Australia - Oceania"
"Georgia","georgia","$18,149,000,000","2019 est.","96","Middle East"
"Papua New Guinea","papua-new-guinea","$17,940,000,000","31 December 2017 est.","97","East Asia/Southeast Asia"
"Bahamas, The","bahamas-the","$17,560,000,000","31 December 2013 est.","98","Central America"
"Azerbaijan","azerbaijan","$17,410,000,000","31 December 2017 est.","99","Middle East"
"El Salvador","el-salvador","$17,240,000,000","2019 est.","100","Central America"
"Uzbekistan","uzbekistan","$16,900,000,000","31 December 2017 est.","101","Central Asia"
"Paraguay","paraguay","$16,622,000,000","2019 est.","102","South America"
"Laos","laos","$14,900,000,000","31 December 2017 est.","103","East Asia/Southeast Asia"
"Jamaica","jamaica","$13,876,000,000","2019 est.","104","Central America"
"Uganda","uganda","$13,850,000,000","2019 est.","105","Africa"
"Cote d'Ivoire","cote-divoire","$13,070,000,000","31 December 2017 est.","106","Africa"
"Bolivia","bolivia","$12,810,000,000","31 December 2017 est.","107","South America"
"Cambodia","cambodia","$11,870,000,000","31 December 2017 est.","108","East Asia/Southeast Asia"
"Nicaragua","nicaragua","$11,674,000,000","2019 est.","109","Central America"
"Zambia","zambia","$11,660,000,000","31 December 2017 est.","110","Africa"
"Armenia","armenia","$11,637,000,000","2019 est.","111","Middle East"
"Mozambique","mozambique","$10,910,000,000","31 December 2017 est.","112","Africa"
"Bosnia and Herzegovina","bosnia-and-herzegovina","$10,870,000,000","31 December 2017 est.","113","Europe"
"Cameroon","cameroon","$9,375,000,000","31 December 2017 est.","114","Africa"
"Zimbabwe","zimbabwe","$9,357,000,000","31 December 2017 est.","115","Africa"
"Albania","albania","$9,311,000,000","2019 est.","116","Europe"
"Honduras","honduras","$9,137,000,000","2019 est.","117","Central America"
"Senegal","senegal","$8,571,000,000","31 December 2017 est.","119","Africa"
"Kyrgyzstan","kyrgyzstan","$8,372,000,000","2019 est.","120","Central Asia"
"Trinidad and Tobago","trinidad-and-tobago","$8,238,000,000","31 December 2017 est.","121","Central America"
"Iran","iran","$7,995,000,000","31 December 2017 est.","122","Middle East"
"Namibia","namibia","$7,969,000,000","31 December 2017 est.","123","Africa"
"Moldova","moldova","$7,232,000,000","2019 est.","124","Europe"
"Yemen","yemen","$6,805,000,000","2018 est.","125","Middle East"
"Burma","burma","$6,594,000,000","31 December 2017 est.","126","East Asia/Southeast Asia"
"Gabon","gabon","$6,490,000,000","31 December 2017 est.","127","Africa"
"Tajikistan","tajikistan","$6,470,000,000","2019 est.","128","Central Asia"
"Nepal","nepal","$5,849,000,000","31 December 2017 est.","129","South Asia"
"Algeria","algeria","$5,574,000,000","2019 est.","130","Africa"
"Somalia","somalia","$5,300,000,000","31 December 2014 est.","131","Africa"
"Korea, North","korea-north","$5,000,000,000","2013 est.","132","East Asia/Southeast Asia"
"Syria","syria","$4,989,000,000","31 December 2017 est.","133","Middle East"
"Congo, Democratic Republic of the","congo-democratic-republic-of-the","$4,963,000,000","31 December 2017 est.","134","Africa"
"Seychelles","seychelles","$4,802,000,000","2019 est.","135","Africa"
"Congo, Republic of the","congo-republic-of-the","$4,605,000,000","31 December 2017 est.","136","Africa"
"Barbados","barbados","$4,490,000,000","2010 est.","137","Central America"
"Mali","mali","$4,192,000,000","31 December 2017 est.","138","Africa"
"Mauritania","mauritania","$4,150,000,000","31 December 2017 est.","139","Africa"
"Niger","niger","$3,728,000,000","31 December 2017 est.","140","Africa"
"Rwanda","rwanda","$3,258,000,000","31 December 2017 est.","141","Africa"
"Madagascar","madagascar","$3,085,000,000","2019 est.","142","Africa"
"Burkina Faso","burkina-faso","$3,056,000,000","31 December 2017 est.","143","Africa"
"Libya","libya","$3,020,000,000","31 December 2017 est.","144","Africa"
"Benin","benin","$2,804,000,000","31 December 2017 est.","145","Africa"
"Haiti","haiti","$2,762,000,000","31 December 2017 est.","146","Central America"
"Bhutan","bhutan","$2,671,000,000","31 December 2017 est.","147","South Asia"
"Montenegro","montenegro","$2,516,000,000","31 December 2017 est.","148","Europe"
"Bermuda","bermuda","$2,515,000,000","2017 est.","149","North America"
"Kosovo","kosovo","$2,388,000,000","2019 est.","150","Europe"
"Botswana","botswana","$2,187,000,000","31 December 2017 est.","151","Africa"
"Malawi","malawi","$2,102,000,000","31 December 2017 est.","152","Africa"
"Djibouti","djibouti","$1,954,000,000","31 December 2017 est.","153","Africa"
"Chad","chad","$1,724,000,000","31 December 2017 est.","154","Africa"
"Cabo Verde","cabo-verde","$1,713,000,000","31 December 2017 est.","155","Africa"
"Suriname","suriname","$1,700,000,000","31 December 2017 est.","156","South America"
"Guyana","guyana","$1,690,000,000","31 December 2017 est.","157","South America"
"West Bank","west-bank","$1,662,000,000","31 March 2016 est.","158","Middle East"
"Sierra Leone","sierra-leone","$1,615,000,000","31 December 2017 est.","159","Africa"
"Guinea","guinea","$1,458,000,000","31 December 2017 est.","160","Africa"
"Togo","togo","$1,442,000,000","31 December 2017 est.","161","Africa"
"Belize","belize","$1,315,000,000","31 December 2017 est.","162","Central America"
"Equatorial Guinea","equatorial-guinea","$1,211,000,000","31 December 2017 est.","163","Africa"
"Guinea-Bissau","guinea-bissau","$1,095,000,000","31 December 2010 est.","164","Africa"
"Fiji","fiji","$1,022,000,000","31 December 2017 est.","165","Australia - Oceania"
"Lesotho","lesotho","$868,000,000","2019 est.","166","Africa"
"Maldives","maldives","$848,800,000","31 December 2016 est.","167","South Asia"
"Liberia","liberia","$826,000,000","2019 est.","168","Africa"
"Grenada","grenada","$793,500,000","2017 est.","169","Central America"
"Eritrea","eritrea","$792,700,000","31 December 2017 est.","170","Africa"
"Central African Republic","central-african-republic","$779,900,000","31 December 2017 est.","171","Africa"
"Solomon Islands","solomon-islands","$757,000,000","31 December 2017 est.","172","Australia - Oceania"
"Aruba","aruba","$693,200,000","31 December 2014 est.","173","Central America"
"Burundi","burundi","$610,900,000","31 December 2017 est.","174","Africa"
"Gambia, The","gambia-the","$586,800,000","31 December 2017 est.","175","Africa"
"Saint Lucia","saint-lucia","$570,600,000","31 December 2017 est.","176","Central America"
"Turkmenistan","turkmenistan","$539,400,000","31 December 2017 est.","177","Central Asia"
"Eswatini","eswatini","$535,000,000","2019 est.","178","Africa"
"Samoa","samoa","$447,200,000","31 December 2013 est.","179","Australia - Oceania"
"Antigua and Barbuda","antigua-and-barbuda","$441,200,000","31 December 2012","180","Central America"
"Faroe Islands","faroe-islands","$387,600,000","2012","181","Europe"
"Saint Vincent and the Grenadines","saint-vincent-and-the-grenadines","$362,200,000","31 December 2017 est.","182","Central America"
"Timor-Leste","timor-leste","$311,500,000","31 December 2014 est.","183","East Asia/Southeast Asia"
"Sao Tome and Principe","sao-tome-and-principe","$292,900,000","31 December 2017 est.","184","Africa"
"Afghanistan","afghanistan","$284,000,000","FY10/11","185","South Asia"
"Dominica","dominica","$280,400,000","31 December 2017 est.","186","Central America"
"Saint Kitts and Nevis","saint-kitts-and-nevis","$201,800,000","31 December 2017 est.","187","Central America"
"Vanuatu","vanuatu","$200,500,000","31 December 2017 est.","188","Australia - Oceania"
"Comoros","comoros","$199,800,000","31 December 2017 est.","189","Africa"
"Tonga","tonga","$189,900,000","31 December 2017 est.","190","Australia - Oceania"
"Cook Islands","cook-islands","$141,000,000","1996 est.","191","Australia - Oceania"
"New Caledonia","new-caledonia","$112,000,000","31 December 2013 est.","192","Australia - Oceania"
"Marshall Islands","marshall-islands","$97,960,000","2013 est.","193","Australia - Oceania"
"Micronesia, Federated States of","micronesia-federated-states-of","$93,600,000","2013 est.","194","Australia - Oceania"
"Anguilla","anguilla","$41,040,000","31 December 2013","195","Central America"
"Kiribati","kiribati","$40,900,000","2016 est.","196","Australia - Oceania"
"Greenland","greenland","$36,400,000","2010","197","North America"
"British Virgin Islands","british-virgin-islands","$36,100,000","1997","198","Central America"
"Nauru","nauru","$33,300,000","2004 est.","199","Australia - Oceania"
"Montserrat","montserrat","$8,900,000","1997","200","Central America"
"Wallis and Futuna","wallis-and-futuna","$3,670,000","2004","201","Australia - Oceania"
"Niue","niue","$418,000","2002 est.","202","Australia - Oceania"
"Andorra","andorra","$0","2016","203","Europe"
"Brunei","brunei","$0","2014","204","East Asia/Southeast Asia"
"Falkland Islands (Islas Malvinas)","falkland-islands-islas-malvinas","$0","2017 est.","205","South America"
"Liechtenstein","liechtenstein","$0","2015 est.","206","Europe"
"Macau","macau","$0","31 December 2013","207","East Asia/Southeast Asia"
